timestamp,mode,mode_imgsz,mode_skip,controller_reason,switch_count,state_gpu_percent,state_vram_percent,state_cpu_percent,state_ram_percent,state_temperature,state_fps,fps,latency_ms,num_detections,confidence_score_avg,accuracy,gpu_usage_percent,vram_usage_percent,cpu_usage_percent,ram_usage_percent,temperature,source_frames_seen,processed_frames,intentional_skips_total,intentional_drop_rate_percent,frame_drop_rate_percent
2026-05-08T18:32:34.768,M2,320,2,M2 <- CPU 87% > 80.0%,1,0.0,0.0,86.8,77.0,0.0,22.235259911994213,22.24,45.8,1,0.7599,75.99,0.0,0.0,86.8,77.0,0.0,547,185,362,66.18,66.18
2026-05-08T18:32:34.818,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,22.494377827485614,22.49,39.79,1,0.6768,67.68,0.0,0.0,94.8,77.0,0.0,550,186,364,66.18,66.18
2026-05-08T18:32:34.870,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,22.60850231509281,22.61,42.21,1,0.7268,72.68,0.0,0.0,94.8,77.0,0.0,553,187,366,66.18,66.18
2026-05-08T18:32:34.919,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,22.91830055222609,22.92,38.25,1,0.8218,82.18,0.0,0.0,94.8,77.0,0.0,556,188,368,66.19,66.19
2026-05-08T18:32:34.973,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,22.913577056642662,22.91,43.72,1,0.5709,57.09,0.0,0.0,94.8,77.0,0.0,559,189,370,66.19,66.19
2026-05-08T18:32:35.024,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,23.062191989351298,23.06,40.83,0,0.0,0.0,0.0,0.0,94.8,77.0,0.0,562,190,372,66.19,66.19
2026-05-08T18:32:35.073,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,23.268480966774465,23.27,39.52,0,0.0,0.0,0.0,0.0,94.8,77.0,0.0,565,191,374,66.19,66.19
2026-05-08T18:32:35.121,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,23.588776502748537,23.59,37.14,0,0.0,0.0,0.0,0.0,94.8,77.0,0.0,568,192,376,66.2,66.2
2026-05-08T18:32:35.170,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,23.826401942281922,23.83,38.17,0,0.0,0.0,0.0,0.0,94.8,77.0,0.0,571,193,378,66.2,66.2
2026-05-08T18:32:35.223,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,23.790800871077398,23.79,42.6,0,0.0,0.0,0.0,0.0,94.8,77.0,0.0,574,194,380,66.2,66.2
2026-05-08T18:32:35.274,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.8,77.0,0.0,23.93347188196746,23.93,39.53,3,0.3249,33.7,0.0,0.0,94.8,77.0,0.0,577,195,382,66.2,66.2
2026-05-08T18:32:35.330,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.915755810205987,23.92,42.09,1,0.4528,45.28,0.0,0.0,88.1,77.0,0.0,580,196,384,66.21,66.21
2026-05-08T18:32:35.382,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.92104415687163,23.92,41.72,2,0.3159,35.07,0.0,0.0,88.1,77.0,0.0,583,197,386,66.21,66.21
2026-05-08T18:32:35.430,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,24.191129839705496,24.19,37.14,2,0.2932,29.38,0.0,0.0,88.1,77.0,0.0,586,198,388,66.21,66.21
2026-05-08T18:32:35.488,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.801369499440348,23.8,48.11,2,0.4333,50.34,0.0,0.0,88.1,77.0,0.0,589,199,390,66.21,66.21
2026-05-08T18:32:35.537,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.962277498678638,23.96,39.19,0,0.0,0.0,0.0,0.0,88.1,77.0,0.0,592,200,392,66.22,66.22
2026-05-08T18:32:35.597,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.584068981728553,23.58,48.42,1,0.4687,46.87,0.0,0.0,88.1,77.0,0.0,595,201,394,66.22,66.22
2026-05-08T18:32:35.649,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.594352424907026,23.59,42.22,2,0.4739,47.56,0.0,0.0,88.1,77.0,0.0,598,202,396,66.22,66.22
2026-05-08T18:32:35.701,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.67073361748386,23.67,41.02,3,0.4522,57.55,0.0,0.0,88.1,77.0,0.0,601,203,398,66.22,66.22
2026-05-08T18:32:35.752,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.781096756966424,23.78,40.29,4,0.424,62.12,0.0,0.0,88.1,77.0,0.0,604,204,400,66.23,66.23
2026-05-08T18:32:35.803,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.1,77.0,0.0,23.79688611478352,23.8,41.77,4,0.4703,63.82,0.0,0.0,88.1,77.0,0.0,607,205,402,66.23,66.23
2026-05-08T18:32:35.852,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,23.961299094158665,23.96,39.14,5,0.4074,56.99,0.0,0.0,88.0,77.0,0.0,610,206,404,66.23,66.23
2026-05-08T18:32:35.903,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,24.061326834429444,24.06,40.0,5,0.5303,66.55,0.0,0.0,88.0,77.0,0.0,613,207,406,66.23,66.23
2026-05-08T18:32:35.953,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,24.10879369863535,24.11,40.74,5,0.5093,79.9,0.0,0.0,88.0,77.0,0.0,616,208,408,66.23,66.23
2026-05-08T18:32:36.005,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,24.148274103643104,24.15,40.8,5,0.5703,81.42,0.0,0.0,88.0,77.0,0.0,619,209,410,66.24,66.24
2026-05-08T18:32:36.057,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,24.092824301970595,24.09,42.36,6,0.5021,80.49,0.0,0.0,88.0,77.0,0.0,622,210,412,66.24,66.24
2026-05-08T18:32:36.108,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,24.158714542143368,24.16,40.37,6,0.4982,81.35,0.0,0.0,88.0,77.0,0.0,625,211,414,66.24,66.24
2026-05-08T18:32:36.164,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,23.93371256908462,23.93,45.28,4,0.5281,64.36,0.0,0.0,88.0,77.0,0.0,628,212,416,66.24,66.24
2026-05-08T18:32:36.216,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,23.93882711980081,23.94,41.69,3,0.4038,52.44,0.0,0.0,88.0,77.0,0.0,631,213,418,66.24,66.24
2026-05-08T18:32:36.269,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,23.85149854346011,23.85,43.3,3,0.4892,58.02,0.0,0.0,88.0,77.0,0.0,634,214,420,66.25,66.25
2026-05-08T18:32:36.321,M2,320,2,M2 <- CPU 88% > 80.0%,1,0.0,0.0,88.0,77.0,0.0,23.842063578196573,23.84,42.09,3,0.5205,71.01,0.0,0.0,88.0,77.0,0.0,637,215,422,66.25,66.25
2026-05-08T18:32:36.380,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,23.446878546761656,23.45,49.01,3,0.6279,76.16,0.0,0.0,85.0,77.0,0.0,640,216,424,66.25,66.25
2026-05-08T18:32:36.435,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,23.32042762701293,23.32,44.96,3,0.5473,76.1,0.0,0.0,85.0,77.0,0.0,643,217,426,66.25,66.25
2026-05-08T18:32:36.495,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,22.977864988771845,22.98,49.27,2,0.6043,71.97,0.0,0.0,85.0,77.0,0.0,646,218,428,66.25,66.25
2026-05-08T18:32:36.555,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,22.70318162329765,22.7,48.79,3,0.5335,70.62,0.0,0.0,85.0,77.0,0.0,649,219,430,66.26,66.26
2026-05-08T18:32:36.615,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,22.40847605687691,22.41,49.84,4,0.4091,61.34,0.0,0.0,85.0,77.0,0.0,652,220,432,66.26,66.26
2026-05-08T18:32:36.674,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,22.170558028700775,22.17,49.41,2,0.4481,50.27,0.0,0.0,85.0,77.0,0.0,655,221,434,66.26,66.26
2026-05-08T18:32:36.734,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,21.95293897854015,21.95,49.58,1,0.4933,49.33,0.0,0.0,85.0,77.0,0.0,658,222,436,66.26,66.26
2026-05-08T18:32:36.791,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,21.864834854106764,21.86,47.39,2,0.4495,51.49,0.0,0.0,85.0,77.0,0.0,661,223,438,66.26,66.26
2026-05-08T18:32:36.860,M2,320,2,M2 <- CPU 85% > 80.0%,1,0.0,0.0,85.0,77.0,0.0,21.28656202004882,21.29,58.16,2,0.3545,37.16,0.0,0.0,85.0,77.0,0.0,664,224,440,66.27,66.27
2026-05-08T18:32:36.944,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,20.094591138716737,20.09,74.84,1,0.4332,43.32,0.0,0.0,97.9,76.9,0.0,667,225,442,66.27,66.27
2026-05-08T18:32:36.997,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,20.38162065809589,20.38,42.76,2,0.5116,73.37,0.0,0.0,97.9,76.9,0.0,670,226,444,66.27,66.27
2026-05-08T18:32:37.049,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,20.693017169585705,20.69,41.68,3,0.3853,54.15,0.0,0.0,97.9,76.9,0.0,673,227,446,66.27,66.27
2026-05-08T18:32:37.100,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,21.01008834055637,21.01,41.03,4,0.5332,76.04,0.0,0.0,97.9,76.9,0.0,676,228,448,66.27,66.27
2026-05-08T18:32:37.154,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,21.196435204627246,21.2,43.41,3,0.6672,73.45,0.0,0.0,97.9,76.9,0.0,679,229,450,66.27,66.27
2026-05-08T18:32:37.222,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,20.765745218896473,20.77,56.96,2,0.5392,55.31,0.0,0.0,97.9,76.9,0.0,682,230,452,66.28,66.28
2026-05-08T18:32:37.291,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,20.53195972147919,20.53,53.64,2,0.7033,82.13,0.0,0.0,97.9,76.9,0.0,685,231,454,66.28,66.28
2026-05-08T18:32:37.358,M2,320,2,M2 <- CPU 98% > 80.0%,1,0.0,0.0,97.9,76.9,0.0,20.170830317170484,20.17,57.42,1,0.3677,36.77,0.0,0.0,97.9,76.9,0.0,688,232,456,66.28,66.28
2026-05-08T18:32:37.425,M2,320,2,M2 <- CPU 95% > 80.0%,1,0.0,0.0,94.9,76.9,0.0,19.888787046432967,19.89,56.61,0,0.0,0.0,0.0,0.0,94.9,76.9,0.0,691,233,458,66.28,66.28
