timestamp,fps,latency_ms,ram_usage_percent,cpu_usage_percent,temperature,num_detections,confidence_score_avg,frame_drop_rate_percent
2026-04-19T13:44:02.744,7.43,113.81,68.4,90.2,0.0,9,0.6046,70.85
2026-04-19T13:44:02.858,7.6,104.58,68.4,90.2,0.0,9,0.6029,70.72
2026-04-19T13:44:02.971,7.76,104.34,68.5,87.0,0.0,10,0.5608,70.6
2026-04-19T13:44:03.085,7.91,104.02,68.5,87.0,0.0,8,0.6282,70.49
2026-04-19T13:44:03.196,8.06,102.76,68.5,87.0,0.0,8,0.6077,70.37
2026-04-19T13:44:03.304,8.23,98.87,68.5,87.0,0.0,9,0.5884,70.23
2026-04-19T13:44:03.413,8.38,99.25,68.5,87.0,0.0,9,0.6065,70.1
2026-04-19T13:44:03.528,8.48,105.65,68.5,80.7,0.0,8,0.6494,70.01
2026-04-19T13:44:03.634,8.63,97.4,68.5,80.7,0.0,8,0.6559,69.88
2026-04-19T13:44:03.738,8.76,97.99,68.5,80.7,0.0,10,0.6363,69.74
2026-04-19T13:44:03.844,8.89,98.13,68.5,80.7,0.0,9,0.6483,69.62
2026-04-19T13:44:03.954,8.99,100.46,68.5,79.2,0.0,11,0.5856,69.52
2026-04-19T13:44:04.062,9.08,99.65,68.5,79.2,0.0,9,0.6248,69.41
2026-04-19T13:44:04.173,9.15,101.23,68.5,79.2,0.0,10,0.5957,69.32
2026-04-19T13:44:04.282,9.23,100.13,68.5,79.2,0.0,9,0.652,69.23
2026-04-19T13:44:04.390,9.31,99.21,68.5,79.2,0.0,11,0.6158,69.13
2026-04-19T13:44:04.504,9.33,104.52,68.4,75.8,0.0,10,0.6387,69.06
2026-04-19T13:44:04.613,9.4,99.83,68.4,75.8,0.0,10,0.6246,68.98
2026-04-19T13:44:04.721,9.47,97.86,68.4,75.8,0.0,9,0.6921,68.89
2026-04-19T13:44:04.829,9.54,98.35,68.4,75.8,0.0,9,0.708,68.8
2026-04-19T13:44:04.941,9.57,101.22,68.4,75.8,0.0,9,0.6936,68.73
2026-04-19T13:44:05.052,9.6,101.64,68.4,80.6,0.0,9,0.6836,68.67
2026-04-19T13:44:05.155,9.66,97.96,68.4,80.6,0.0,9,0.7011,68.57
2026-04-19T13:44:05.263,9.7,98.71,68.4,80.6,0.0,9,0.714,68.49
2026-04-19T13:44:05.364,9.77,95.43,68.4,80.6,0.0,9,0.68,68.39
2026-04-19T13:44:05.473,9.79,100.55,68.4,78.3,0.0,8,0.6996,68.32
2026-04-19T13:44:05.578,9.82,99.53,68.4,78.3,0.0,10,0.664,68.24
2026-04-19T13:44:05.686,9.85,98.29,68.4,78.3,0.0,10,0.6216,68.17
2026-04-19T13:44:05.795,9.87,99.3,68.4,78.3,0.0,12,0.5765,68.1
2026-04-19T13:44:05.906,9.88,100.57,68.4,78.3,0.0,13,0.5749,68.05
2026-04-19T13:44:06.015,9.89,99.7,68.4,80.6,0.0,14,0.5412,67.99
2026-04-19T13:44:06.121,9.94,96.77,68.4,80.6,0.0,14,0.5597,67.92
2026-04-19T13:44:06.230,9.96,97.9,68.4,80.6,0.0,11,0.5902,67.86
2026-04-19T13:44:06.337,9.99,97.61,68.4,80.6,0.0,9,0.55,67.8
2026-04-19T13:44:06.442,10.0,99.6,68.4,80.6,0.0,9,0.5642,67.73
2026-04-19T13:44:06.556,9.95,104.92,68.4,77.3,0.0,9,0.5668,67.7
2026-04-19T13:44:06.666,9.95,100.16,68.4,77.3,0.0,12,0.5156,67.65
2026-04-19T13:44:06.777,9.95,100.97,68.4,77.3,0.0,12,0.5401,67.61
2026-04-19T13:44:06.887,9.95,100.12,68.4,77.3,0.0,12,0.5189,67.56
2026-04-19T13:44:06.998,9.94,101.63,68.4,80.3,0.0,11,0.5782,67.52
2026-04-19T13:44:07.106,9.96,98.18,68.4,80.3,0.0,13,0.5378,67.47
2026-04-19T13:44:07.218,9.95,101.36,68.4,80.3,0.0,10,0.5277,67.43
2026-04-19T13:44:07.326,9.97,98.86,68.4,80.3,0.0,10,0.5383,67.38
2026-04-19T13:44:07.435,9.98,99.08,68.4,80.3,0.0,15,0.4511,67.34
2026-04-19T13:44:07.544,9.95,103.1,68.4,82.2,0.0,14,0.5206,67.3
2026-04-19T13:44:07.653,9.97,99.11,68.4,82.2,0.0,11,0.5677,67.25
2026-04-19T13:44:07.764,9.96,100.98,68.4,82.2,0.0,16,0.5003,67.22
2026-04-19T13:44:07.875,9.96,100.54,68.4,82.2,0.0,16,0.5044,67.18
2026-04-19T13:44:07.989,9.92,104.38,68.4,81.2,0.0,15,0.5324,67.16
2026-04-19T13:44:08.099,9.93,99.51,68.4,81.2,0.0,11,0.4974,67.12
2026-04-19T13:44:08.207,9.95,99.03,68.4,81.2,0.0,13,0.4866,67.08
2026-04-19T13:44:08.317,9.96,99.6,68.4,81.2,0.0,11,0.5127,67.05
2026-04-19T13:44:08.423,9.99,96.8,68.4,81.2,0.0,10,0.5141,67.0
2026-04-19T13:44:08.537,9.96,103.67,68.4,78.9,0.0,10,0.622,66.98
2026-04-19T13:44:08.643,9.99,96.78,68.4,78.9,0.0,10,0.591,66.94
2026-04-19T13:44:08.752,9.98,101.86,68.4,78.9,0.0,9,0.5371,66.9
2026-04-19T13:44:08.857,9.99,98.91,68.4,78.9,0.0,14,0.514,66.85
2026-04-19T13:44:08.968,9.96,102.88,68.4,78.9,0.0,14,0.49,66.83
2026-04-19T13:44:09.082,9.93,103.33,68.4,81.0,0.0,16,0.5131,66.81
2026-04-19T13:44:09.194,9.92,101.61,68.4,81.0,0.0,13,0.4922,66.78
2026-04-19T13:44:09.300,9.98,95.56,68.4,81.0,0.0,11,0.5488,66.74
2026-04-19T13:44:09.406,10.01,96.7,68.4,81.0,0.0,10,0.5828,66.7
2026-04-19T13:44:09.538,9.8,121.39,68.4,83.1,0.0,11,0.5693,66.74
2026-04-19T13:44:09.658,9.7,112.28,68.4,83.1,0.0,15,0.5073,66.74
2026-04-19T13:44:09.795,9.51,123.61,68.4,83.1,0.0,12,0.6049,66.78
2026-04-19T13:44:09.927,9.36,121.98,68.4,83.1,0.0,13,0.5639,66.81
2026-04-19T13:44:10.066,9.17,129.2,68.4,96.3,0.0,12,0.6093,66.86
2026-04-19T13:44:10.185,9.18,108.45,68.4,96.3,0.0,11,0.61,66.86
2026-04-19T13:44:10.304,9.17,109.47,68.4,96.3,0.0,12,0.5777,66.85
2026-04-19T13:44:10.419,9.19,106.4,68.4,96.3,0.0,14,0.4991,66.84
2026-04-19T13:44:10.545,9.1,119.49,68.4,90.3,0.0,13,0.5241,66.85
2026-04-19T13:44:10.665,9.11,109.11,68.4,90.3,0.0,13,0.531,66.85
2026-04-19T13:44:10.783,9.12,108.2,68.4,90.3,0.0,9,0.5533,66.84
2026-04-19T13:44:10.895,9.19,102.03,68.4,90.3,0.0,11,0.542,66.82
2026-04-19T13:44:11.006,9.25,101.36,68.4,90.3,0.0,9,0.6278,66.8
2026-04-19T13:44:11.113,9.34,98.19,68.4,86.5,0.0,11,0.5719,66.77
2026-04-19T13:44:11.220,9.41,99.03,68.4,86.5,0.0,10,0.5583,66.73
2026-04-19T13:44:11.322,9.49,96.95,68.4,86.5,0.0,10,0.5769,66.69
2026-04-19T13:44:11.432,9.54,100.1,68.4,86.5,0.0,11,0.5236,66.67
2026-04-19T13:44:11.548,9.52,106.36,68.4,81.4,0.0,11,0.5795,66.66
2026-04-19T13:44:11.655,9.59,98.23,68.4,81.4,0.0,11,0.5135,66.63
2026-04-19T13:44:11.763,9.65,97.91,68.4,81.4,0.0,10,0.5913,66.6
2026-04-19T13:44:11.871,9.67,100.96,68.4,81.4,0.0,10,0.592,66.57
2026-04-19T13:44:11.980,9.71,99.41,68.4,81.4,0.0,10,0.606,66.55
2026-04-19T13:44:12.091,9.72,101.43,68.4,82.4,0.0,13,0.5158,66.53
2026-04-19T13:44:12.199,9.77,98.23,68.4,82.4,0.0,10,0.5916,66.5
2026-04-19T13:44:12.303,9.81,98.26,68.4,82.4,0.0,11,0.5618,66.47
2026-04-19T13:44:12.411,9.84,98.22,68.4,82.4,0.0,11,0.5359,66.44
2026-04-19T13:44:12.522,9.85,101.25,68.4,82.4,0.0,11,0.5431,66.42
2026-04-19T13:44:12.634,9.86,99.79,68.4,80.8,0.0,8,0.6318,66.41
2026-04-19T13:44:12.737,9.94,93.65,68.4,80.8,0.0,10,0.5554,66.37
2026-04-19T13:44:12.847,9.95,99.49,68.4,80.8,0.0,11,0.5545,66.35
2026-04-19T13:44:12.956,9.96,99.22,68.4,80.8,0.0,11,0.5351,66.33
2026-04-19T13:44:13.068,9.95,102.15,68.2,81.2,0.0,9,0.6073,66.32
2026-04-19T13:44:13.175,9.97,97.93,68.2,81.2,0.0,8,0.6675,66.29
2026-04-19T13:44:13.283,9.98,98.91,68.2,81.2,0.0,8,0.6607,66.27
2026-04-19T13:44:13.391,10.0,98.85,68.2,81.2,0.0,9,0.5703,66.25
2026-04-19T13:44:13.496,10.0,99.95,68.2,81.2,0.0,8,0.5941,66.22
2026-04-19T13:44:13.609,9.97,102.89,68.2,78.9,0.0,8,0.6442,66.21
2026-04-19T13:44:13.717,9.98,99.35,68.2,78.9,0.0,10,0.5719,66.19
2026-04-19T13:44:13.823,9.99,99.61,68.2,78.9,0.0,8,0.6505,66.16
2026-04-19T13:44:13.934,9.97,101.28,68.2,78.9,0.0,8,0.6188,66.15
2026-04-19T13:44:14.043,9.98,99.85,68.2,79.5,0.0,7,0.6203,66.13
2026-04-19T13:44:14.151,9.98,99.64,68.2,79.5,0.0,8,0.5823,66.11
2026-04-19T13:44:14.257,10.0,98.62,68.2,79.5,0.0,7,0.5901,66.08
2026-04-19T13:44:14.362,10.02,97.63,68.2,79.5,0.0,10,0.5132,66.06
2026-04-19T13:44:14.470,10.03,98.92,68.2,79.5,0.0,7,0.5716,66.04
2026-04-19T13:44:14.582,10.01,102.06,68.2,79.2,0.0,6,0.665,66.03
2026-04-19T13:44:14.688,10.03,97.62,68.2,79.2,0.0,7,0.5664,66.0
2026-04-19T13:44:14.795,10.05,97.6,68.2,79.2,0.0,7,0.5076,65.98
2026-04-19T13:44:14.908,9.98,106.87,68.2,79.2,0.0,7,0.5725,65.97
2026-04-19T13:44:15.015,10.0,97.65,68.2,79.2,0.0,9,0.4631,65.95
2026-04-19T13:44:15.127,9.97,103.06,68.2,81.2,0.0,7,0.4675,65.94
2026-04-19T13:44:15.229,10.0,97.28,68.2,81.2,0.0,5,0.5389,65.91
2026-04-19T13:44:15.333,10.06,94.69,68.2,81.2,0.0,7,0.435,65.89
2026-04-19T13:44:15.444,10.02,102.64,68.2,81.2,0.0,4,0.6322,65.88
2026-04-19T13:44:15.555,10.01,101.6,68.2,81.2,0.0,4,0.4982,65.86
2026-04-19T13:44:15.667,9.99,101.17,68.2,79.7,0.0,4,0.5649,65.86
2026-04-19T13:44:15.775,10.0,99.55,68.2,79.7,0.0,7,0.4521,65.84
2026-04-19T13:44:15.884,10.0,99.43,68.2,79.7,0.0,8,0.4647,65.82
2026-04-19T13:44:15.992,10.02,98.73,68.2,79.7,0.0,5,0.5221,65.81
2026-04-19T13:44:16.100,10.02,99.02,68.2,79.1,0.0,8,0.4041,65.79
2026-04-19T13:44:16.204,10.04,98.53,68.2,79.1,0.0,8,0.464,65.77
2026-04-19T13:44:16.312,10.04,99.25,68.2,79.1,0.0,5,0.5896,65.75
2026-04-19T13:44:16.421,10.04,100.1,68.2,79.1,0.0,6,0.5062,65.74
2026-04-19T13:44:16.530,10.03,100.14,68.2,79.1,0.0,6,0.6082,65.72
2026-04-19T13:44:16.641,10.01,101.87,68.2,79.7,0.0,7,0.5154,65.71
2026-04-19T13:44:16.749,10.02,99.1,68.2,79.7,0.0,6,0.6075,65.7
2026-04-19T13:44:16.854,10.05,96.74,68.2,79.7,0.0,7,0.5448,65.68
2026-04-19T13:44:16.963,10.05,99.65,68.2,79.7,0.0,6,0.5879,65.66
2026-04-19T13:44:17.077,9.99,105.05,68.2,77.6,0.0,6,0.5687,65.66
2026-04-19T13:44:17.189,9.96,103.31,68.2,77.6,0.0,11,0.4807,65.65
2026-04-19T13:44:17.297,9.98,98.33,68.2,77.6,0.0,10,0.5462,65.64
2026-04-19T13:44:17.407,9.98,100.49,68.2,77.6,0.0,8,0.5976,65.63
2026-04-19T13:44:17.515,9.99,98.63,68.2,77.6,0.0,8,0.5541,65.61
2026-04-19T13:44:17.631,9.93,106.3,68.2,77.7,0.0,7,0.5247,65.61
2026-04-19T13:44:17.739,9.95,98.98,68.2,77.7,0.0,8,0.5289,65.6
2026-04-19T13:44:17.846,9.97,97.81,68.2,77.7,0.0,8,0.5533,65.58
2026-04-19T13:44:17.958,9.95,103.14,68.2,77.7,0.0,6,0.6018,65.57
2026-04-19T13:44:18.068,9.95,100.29,68.2,77.7,0.0,6,0.5903,65.56
2026-04-19T13:44:18.181,9.92,103.39,68.2,79.1,0.0,7,0.5494,65.56
2026-04-19T13:44:18.289,9.94,98.93,68.2,79.1,0.0,5,0.6023,65.54
2026-04-19T13:44:18.397,9.95,99.51,68.2,79.1,0.0,6,0.5026,65.53
2026-04-19T13:44:18.508,9.94,101.61,68.2,79.1,0.0,5,0.6288,65.52
2026-04-19T13:44:18.616,9.92,102.73,68.2,80.5,0.0,6,0.5635,65.51
2026-04-19T13:44:18.725,9.93,99.83,68.2,80.5,0.0,5,0.6359,65.5
2026-04-19T13:44:18.828,9.96,97.31,68.2,80.5,0.0,5,0.6189,65.48
2026-04-19T13:44:18.934,9.99,97.33,68.2,80.5,0.0,5,0.6237,65.46
2026-04-19T13:44:19.035,10.03,95.93,68.2,80.5,0.0,5,0.6114,65.44
2026-04-19T13:44:19.141,10.05,97.92,68.2,79.1,0.0,5,0.5335,65.42
2026-04-19T13:44:19.246,10.06,98.16,68.2,79.1,0.0,5,0.5357,65.41
2026-04-19T13:44:19.354,10.07,98.67,68.2,79.1,0.0,6,0.5306,65.39
2026-04-19T13:44:19.463,10.06,100.85,68.2,79.1,0.0,6,0.5839,65.38
2026-04-19T13:44:19.566,10.07,98.01,68.2,79.1,0.0,6,0.575,65.36
2026-04-19T13:44:19.673,10.08,98.24,68.2,78.3,0.0,5,0.6048,65.35
2026-04-19T13:44:19.780,10.09,98.58,68.2,78.3,0.0,5,0.6777,65.34
2026-04-19T13:44:19.889,10.07,100.62,68.2,78.3,0.0,7,0.6042,65.33
2026-04-19T13:44:19.994,10.08,98.21,68.2,78.3,0.0,7,0.5838,65.31
2026-04-19T13:44:20.097,10.11,96.73,68.2,78.3,0.0,6,0.6529,65.29
2026-04-19T13:44:20.209,10.11,98.82,68.2,77.9,0.0,7,0.5945,65.29
2026-04-19T13:44:20.317,10.12,98.1,68.2,77.9,0.0,7,0.6301,65.28
2026-04-19T13:44:20.421,10.12,98.61,68.2,77.9,0.0,8,0.6163,65.26
2026-04-19T13:44:20.549,9.92,118.34,68.2,77.9,0.0,8,0.646,65.28
2026-04-19T13:44:20.667,9.83,109.88,68.2,83.6,0.0,10,0.5116,65.28
2026-04-19T13:44:20.774,9.88,96.83,68.2,83.6,0.0,9,0.5828,65.27
2026-04-19T13:44:20.882,9.89,100.25,68.2,83.6,0.0,9,0.4746,65.26
2026-04-19T13:44:20.994,9.88,102.65,68.2,83.6,0.0,7,0.5425,65.26
2026-04-19T13:44:21.115,9.77,112.33,68.2,80.8,0.0,8,0.5577,65.27
2026-04-19T13:44:21.233,9.71,108.38,68.2,80.8,0.0,7,0.6236,65.27
2026-04-19T13:44:21.349,9.67,107.49,68.2,80.8,0.0,6,0.6443,65.27
2026-04-19T13:44:21.471,9.55,116.24,68.2,80.8,0.0,7,0.627,65.28
2026-04-19T13:44:21.584,9.54,106.26,68.2,80.8,0.0,7,0.6734,65.28
2026-04-19T13:44:21.700,9.51,107.44,68.2,89.3,0.0,7,0.6173,65.28
2026-04-19T13:44:21.816,9.5,106.3,68.2,89.3,0.0,6,0.6826,65.28
2026-04-19T13:44:21.924,9.55,100.31,68.2,89.3,0.0,8,0.5947,65.27
2026-04-19T13:44:22.031,9.61,98.0,68.2,89.3,0.0,8,0.5645,65.26
2026-04-19T13:44:22.139,9.63,101.4,68.2,84.8,0.0,7,0.612,65.25
2026-04-19T13:44:22.243,9.72,94.7,68.2,84.8,0.0,9,0.5373,65.23
2026-04-19T13:44:22.352,9.75,100.09,68.2,84.8,0.0,7,0.5622,65.22
2026-04-19T13:44:22.461,9.75,102.54,68.2,84.8,0.0,7,0.5903,65.22
2026-04-19T13:44:22.570,9.78,98.99,68.2,84.8,0.0,7,0.6,65.21
2026-04-19T13:44:22.683,9.76,104.32,68.2,79.1,0.0,8,0.5753,65.21
2026-04-19T13:44:22.794,9.77,101.49,68.2,79.1,0.0,8,0.5808,65.2
2026-04-19T13:44:22.906,9.78,101.45,68.2,79.1,0.0,7,0.646,65.19
2026-04-19T13:44:23.018,9.77,103.36,68.2,79.1,0.0,6,0.7062,65.19
2026-04-19T13:44:23.132,9.74,105.42,68.2,82.4,0.0,9,0.5772,65.19
2026-04-19T13:44:23.239,9.76,100.58,68.2,82.4,0.0,8,0.565,65.18
2026-04-19T13:44:23.347,9.79,99.15,68.2,82.4,0.0,7,0.6067,65.17
2026-04-19T13:44:23.453,9.81,100.07,68.2,82.4,0.0,8,0.5754,65.16
2026-04-19T13:44:23.562,9.82,100.51,68.2,82.4,0.0,9,0.5859,65.15
2026-04-19T13:44:23.676,9.8,103.98,68.2,78.2,0.0,8,0.6123,65.15
2026-04-19T13:44:23.782,9.82,100.09,68.2,78.2,0.0,9,0.5662,65.14
2026-04-19T13:44:23.894,9.81,102.72,68.2,78.2,0.0,10,0.5299,65.13
2026-04-19T13:44:24.004,9.82,100.76,68.2,78.2,0.0,9,0.5435,65.13
2026-04-19T13:44:24.110,9.86,98.25,68.2,78.2,0.0,9,0.6007,65.12
2026-04-19T13:44:24.223,9.84,103.58,68.2,79.2,0.0,10,0.5942,65.11
2026-04-19T13:44:24.334,9.86,99.0,68.2,79.2,0.0,8,0.6003,65.11
2026-04-19T13:44:24.442,9.89,98.3,68.2,79.2,0.0,7,0.6145,65.1
2026-04-19T13:44:24.552,9.9,100.77,68.2,79.2,0.0,8,0.644,65.1
2026-04-19T13:44:24.664,9.88,102.57,68.2,80.5,0.0,8,0.63,65.09
2026-04-19T13:44:24.767,9.94,95.72,68.2,80.5,0.0,7,0.6839,65.08
2026-04-19T13:44:24.879,9.92,102.32,68.2,80.5,0.0,7,0.6896,65.07
2026-04-19T13:44:24.986,9.95,98.0,68.2,80.5,0.0,7,0.6193,65.06
2026-04-19T13:44:25.090,10.0,94.69,68.2,80.5,0.0,6,0.6788,65.05
2026-04-19T13:44:25.199,10.01,99.61,68.2,79.7,0.0,7,0.6285,65.04
2026-04-19T13:44:25.306,10.03,98.14,68.2,79.7,0.0,6,0.7437,65.03
2026-04-19T13:44:25.413,10.04,97.95,68.2,79.7,0.0,6,0.6839,65.03
2026-04-19T13:44:25.554,9.73,131.35,68.2,79.7,0.0,6,0.7171,65.06
2026-04-19T13:44:25.697,9.44,134.14,68.3,85.1,0.0,6,0.7098,65.09
2026-04-19T13:44:25.819,9.37,113.9,68.3,85.1,0.0,6,0.7157,65.1
2026-04-19T13:44:25.938,9.35,109.75,68.3,85.1,0.0,6,0.7429,65.11
2026-04-19T13:44:26.054,9.34,107.82,68.3,85.1,0.0,6,0.7623,65.11
2026-04-19T13:44:26.159,9.41,98.56,68.5,93.1,0.0,6,0.7559,65.1
2026-04-19T13:44:26.260,9.51,95.76,68.5,93.1,0.0,7,0.7041,65.08
2026-04-19T13:44:26.366,9.59,95.89,68.5,93.1,0.0,7,0.687,65.07
2026-04-19T13:44:26.475,9.61,101.98,68.5,93.1,0.0,7,0.6919,65.06
2026-04-19T13:44:26.583,9.66,98.76,68.5,93.1,0.0,6,0.7145,65.06
2026-04-19T13:44:26.690,9.68,101.88,68.4,82.3,0.0,5,0.7916,65.05
2026-04-19T13:44:26.794,9.75,95.26,68.4,82.3,0.0,5,0.7955,65.04
2026-04-19T13:44:26.903,9.77,100.67,68.4,82.3,0.0,5,0.7295,65.03
2026-04-19T13:44:27.010,9.81,98.8,68.4,82.3,0.0,5,0.6933,65.02
2026-04-19T13:44:27.117,9.85,97.14,68.4,82.3,0.0,4,0.7348,65.01
2026-04-19T13:44:27.227,9.85,102.01,68.4,78.2,0.0,5,0.6716,65.01
2026-04-19T13:44:27.330,9.88,98.25,68.4,78.2,0.0,5,0.6911,64.99
2026-04-19T13:44:27.438,9.9,99.14,68.4,78.2,0.0,5,0.6787,64.99
2026-04-19T13:44:27.545,9.9,100.7,68.4,78.2,0.0,5,0.6768,64.98
2026-04-19T13:44:27.653,9.91,100.07,68.4,78.2,0.0,5,0.6916,64.97
2026-04-19T13:44:27.768,9.86,106.27,68.4,78.3,0.0,5,0.7194,64.97
2026-04-19T13:44:27.881,9.83,104.05,68.4,78.3,0.0,4,0.6947,64.97
2026-04-19T13:44:27.992,9.83,102.2,68.4,78.3,0.0,4,0.6182,64.97
2026-04-19T13:44:28.095,9.86,98.24,68.4,78.3,0.0,4,0.6039,64.95
2026-04-19T13:44:28.206,9.85,102.93,68.3,82.7,0.0,3,0.6484,64.95
2026-04-19T13:44:28.313,9.88,98.72,68.3,82.7,0.0,2,0.79,64.94
2026-04-19T13:44:28.419,9.88,100.6,68.3,82.7,0.0,2,0.6382,64.93
2026-04-19T13:44:28.529,9.88,101.66,68.3,82.7,0.0,1,0.8761,64.93
2026-04-19T13:44:28.639,9.87,102.46,68.3,82.7,0.0,1,0.8952,64.92
2026-04-19T13:44:28.749,9.85,102.49,68.3,82.1,0.0,2,0.6831,64.92
2026-04-19T13:44:28.857,9.88,99.29,68.3,82.1,0.0,2,0.6225,64.91
2026-04-19T13:44:28.962,9.91,98.01,68.3,82.1,0.0,3,0.5251,64.9
2026-04-19T13:44:29.071,9.91,101.13,68.3,82.1,0.0,2,0.6929,64.9
2026-04-19T13:44:29.189,9.86,106.09,68.3,80.0,0.0,3,0.5749,64.9
2026-04-19T13:44:29.295,9.89,97.49,68.3,80.0,0.0,2,0.6813,64.89
2026-04-19T13:44:29.400,9.94,96.3,68.3,80.0,0.0,4,0.4832,64.88
2026-04-19T13:44:29.503,10.0,94.51,68.3,80.0,0.0,2,0.604,64.87
2026-04-19T13:44:29.607,10.01,99.24,68.3,80.0,0.0,2,0.6556,64.86
2026-04-19T13:44:29.715,9.99,102.3,68.3,81.4,0.0,2,0.6771,64.85
2026-04-19T13:44:29.821,10.01,97.65,68.3,81.4,0.0,3,0.591,64.85
2026-04-19T13:44:29.925,10.03,97.84,68.3,81.4,0.0,3,0.5795,64.84
2026-04-19T13:44:30.028,10.04,98.5,68.3,81.4,0.0,4,0.3545,64.82
2026-04-19T13:44:30.136,10.04,99.72,68.3,81.4,0.0,3,0.3691,64.82
2026-04-19T13:44:30.239,10.07,96.8,68.3,81.3,0.0,3,0.3541,64.81
2026-04-19T13:44:30.344,10.07,99.36,68.3,81.3,0.0,3,0.3657,64.8
2026-04-19T13:44:30.448,10.09,97.67,68.3,81.3,0.0,2,0.3589,64.79
2026-04-19T13:44:30.555,10.09,98.75,68.3,81.3,0.0,4,0.4469,64.78
2026-04-19T13:44:30.660,10.09,99.36,68.3,81.3,0.0,3,0.5022,64.77
2026-04-19T13:44:30.767,10.06,101.74,68.3,79.8,0.0,3,0.4761,64.76
2026-04-19T13:44:30.876,10.04,101.04,68.3,79.8,0.0,3,0.559,64.76
2026-04-19T13:44:30.983,10.05,98.91,68.3,79.8,0.0,4,0.4965,64.75
2026-04-19T13:44:31.090,10.06,98.46,68.3,79.8,0.0,3,0.5537,64.74
2026-04-19T13:44:31.195,10.08,97.89,68.3,79.8,0.0,4,0.5352,64.74
2026-04-19T13:44:31.304,10.09,97.93,68.3,78.3,0.0,3,0.5019,64.73
2026-04-19T13:44:31.410,10.1,97.85,68.3,78.3,0.0,3,0.4652,64.72
2026-04-19T13:44:31.540,9.88,121.43,68.3,78.3,0.0,3,0.558,64.74
2026-04-19T13:44:31.652,9.86,103.15,68.3,78.3,0.0,4,0.3959,64.74
