timestamp,fps,latency_ms,ram_usage_percent,cpu_usage_percent,temperature,num_detections,confidence_score_avg,accuracy,frame_drop_rate_percent
2026-05-08T18:40:45.947,3.32,334.5,29.3,53.0,59.0,4,0.401,50.96,87.06
2026-05-08T18:40:46.290,3.28,339.12,29.3,58.2,57.9,3,0.5685,65.12,87.06
2026-05-08T18:40:46.623,3.26,329.12,29.3,58.2,57.9,3,0.5975,70.28,87.06
2026-05-08T18:40:46.977,3.21,349.87,29.2,55.4,57.9,3,0.5408,61.45,87.06
2026-05-08T18:40:47.316,3.19,334.8,29.3,53.0,60.6,3,0.549,71.65,87.07
2026-05-08T18:40:47.566,3.26,246.24,29.3,53.0,60.6,3,0.545,69.81,87.06
2026-05-08T18:40:47.818,3.32,248.89,29.2,48.0,59.5,4,0.558,74.75,87.06
2026-05-08T18:40:48.069,3.38,247.28,29.2,48.0,59.5,3,0.5414,65.94,87.06
2026-05-08T18:40:48.322,3.43,249.3,29.1,46.5,59.5,4,0.4857,65.22,87.05
2026-05-08T18:40:48.573,3.49,246.98,29.1,46.5,59.5,4,0.545,73.72,87.05
2026-05-08T18:40:48.922,3.42,345.69,29.2,53.2,58.4,5,0.4561,67.04,87.05
2026-05-08T18:40:49.278,3.35,351.11,29.2,53.2,58.4,5,0.539,70.3,87.05
2026-05-08T18:40:49.620,3.31,338.12,29.3,53.8,57.9,4,0.5197,71.68,87.06
2026-05-08T18:40:50.011,3.22,386.66,29.3,55.4,57.3,5,0.4426,71.77,87.06
2026-05-08T18:40:50.370,3.17,355.08,29.3,63.5,59.5,6,0.5172,73.36,87.06
2026-05-08T18:40:50.649,3.21,274.46,29.3,63.5,59.5,5,0.5052,75.96,87.06
2026-05-08T18:40:50.902,3.28,249.12,29.3,51.5,59.5,4,0.5576,76.0,87.06
2026-05-08T18:40:51.151,3.34,245.56,29.3,51.5,59.5,4,0.5694,77.8,87.05
2026-05-08T18:40:51.405,3.4,249.6,29.3,45.5,57.3,5,0.5375,74.95,87.05
2026-05-08T18:40:51.655,3.46,246.64,29.3,45.5,57.3,4,0.5902,73.67,87.05
2026-05-08T18:40:51.995,3.4,336.19,29.3,48.5,58.4,5,0.5019,72.34,87.05
2026-05-08T18:40:52.359,3.33,359.02,29.4,58.4,56.8,6,0.4903,71.27,87.05
2026-05-08T18:40:52.700,3.29,336.45,29.4,58.4,56.8,4,0.536,63.44,87.05
2026-05-08T18:40:53.033,3.26,328.62,29.5,53.8,56.8,7,0.4332,70.39,87.06
2026-05-08T18:40:53.368,3.24,331.0,29.5,54.4,56.2,7,0.3882,71.14,87.06
2026-05-08T18:40:53.620,3.3,248.02,29.5,54.4,56.2,6,0.489,63.16,87.05
2026-05-08T18:40:53.870,3.36,245.77,29.5,48.5,58.4,4,0.501,58.78,87.05
2026-05-08T18:40:54.126,3.42,252.49,29.5,48.5,58.4,6,0.4781,64.53,87.05
2026-05-08T18:40:54.378,3.47,248.66,29.6,43.8,55.6,4,0.5186,59.97,87.04
2026-05-08T18:40:54.629,3.52,247.27,29.6,43.8,55.6,4,0.4611,77.63,87.04
2026-05-08T18:40:54.975,3.45,342.2,29.6,49.0,57.3,5,0.4655,72.35,87.04
2026-05-08T18:40:55.425,3.27,444.96,29.6,66.7,56.8,4,0.5625,76.48,87.05
2026-05-08T18:40:55.782,3.22,353.15,29.6,66.7,56.8,4,0.5057,77.29,87.05
2026-05-08T18:40:56.132,3.19,346.09,29.6,55.5,57.3,4,0.5719,79.1,87.06
2026-05-08T18:40:56.454,3.18,317.86,29.6,55.3,56.2,3,0.642,83.51,87.06
2026-05-08T18:40:56.706,3.25,248.33,29.6,55.3,56.2,4,0.6344,83.98,87.05
2026-05-08T18:40:56.959,3.31,248.78,29.6,47.8,56.8,5,0.5266,86.9,87.05
2026-05-08T18:40:57.208,3.38,245.88,29.6,47.8,56.8,3,0.6669,88.17,87.05
2026-05-08T18:40:57.459,3.43,246.88,29.4,45.7,56.8,3,0.7416,86.07,87.04
2026-05-08T18:40:57.709,3.49,246.22,29.4,45.7,56.8,3,0.716,88.07,87.04
2026-05-08T18:40:58.034,3.45,321.3,29.4,49.8,58.4,3,0.72,89.05,87.04
2026-05-08T18:40:58.400,3.36,362.07,29.6,56.6,56.2,3,0.6814,87.76,87.04
2026-05-08T18:40:58.750,3.31,346.02,29.6,56.6,56.2,3,0.7268,85.79,87.05
2026-05-08T18:40:59.088,3.27,333.91,29.5,54.8,58.4,3,0.7449,86.29,87.05
2026-05-08T18:40:59.417,3.25,325.42,29.6,54.8,56.8,3,0.6491,84.1,87.05
2026-05-08T18:40:59.673,3.31,252.5,29.6,54.8,56.8,3,0.6713,75.43,87.05
2026-05-08T18:40:59.929,3.37,252.48,29.5,49.5,56.2,3,0.7563,82.69,87.04
2026-05-08T18:41:00.181,3.42,248.18,29.5,49.5,56.2,3,0.5636,75.57,87.04
2026-05-08T18:41:00.480,3.42,294.85,29.6,47.4,55.6,3,0.6041,81.85,87.04
2026-05-08T18:41:00.775,3.42,291.52,29.6,47.4,55.6,2,0.5682,67.25,87.04
2026-05-08T18:41:01.112,3.37,333.69,29.7,54.4,57.9,2,0.5568,72.29,87.04
2026-05-08T18:41:01.477,3.3,360.6,29.8,58.9,58.4,2,0.572,62.46,87.04
2026-05-08T18:41:01.819,3.26,338.65,29.8,58.9,58.4,2,0.6667,79.01,87.05
2026-05-08T18:41:02.176,3.21,353.15,29.7,55.4,57.3,2,0.5964,81.47,87.05
2026-05-08T18:41:02.515,3.19,334.23,29.7,58.4,57.3,2,0.5251,58.85,87.05
2026-05-08T18:41:02.774,3.25,255.39,29.7,58.4,57.3,2,0.4245,58.5,87.05
2026-05-08T18:41:03.027,3.31,249.42,29.6,51.0,57.3,2,0.4094,45.03,87.04
2026-05-08T18:41:03.278,3.37,248.04,29.6,51.0,57.3,3,0.299,31.29,87.04
2026-05-08T18:41:03.528,3.43,246.49,29.5,48.1,55.6,3,0.358,42.76,87.04
2026-05-08T18:41:03.779,3.48,247.36,29.5,48.1,55.6,1,0.4224,42.24,87.03
2026-05-08T18:41:04.119,3.42,336.8,29.3,46.8,56.2,2,0.3533,44.99,87.04
2026-05-08T18:41:04.478,3.35,354.35,29.5,57.4,56.2,2,0.461,49.67,87.04
