timestamp,mode,mode_imgsz,mode_skip,fps,latency_ms,ram_usage_percent,cpu_usage_percent,gpu_usage_percent,temperature,num_detections,confidence_score_avg,accuracy,source_frames_seen,processed_frames,intentional_skips_total,intentional_drop_rate_percent,frame_drop_rate_percent
2026-04-19T15:32:45.396,M1,480,1,57.38,16.87,82.4,32.6,0.0,0.0,3,0.5987,84.86,346,284,62,17.92,17.92
2026-04-19T15:32:45.429,M1,480,1,57.52,16.98,82.4,32.6,0.0,0.0,3,0.6514,86.76,348,285,63,18.1,18.1
2026-04-19T15:32:45.461,M1,480,1,57.64,17.04,82.4,32.6,0.0,0.0,3,0.6748,90.53,350,286,64,18.29,18.29
2026-04-19T15:32:45.495,M1,480,1,57.44,17.96,82.4,32.6,0.0,0.0,3,0.5347,91.29,352,287,65,18.47,18.47
2026-04-19T15:32:45.529,M1,480,1,57.29,17.85,82.4,32.6,0.0,0.0,2,0.679,88.35,354,288,66,18.64,18.64
2026-04-19T15:32:45.562,M1,480,1,57.56,16.64,82.4,32.6,0.0,0.0,3,0.7431,89.54,356,289,67,18.82,18.82
2026-04-19T15:32:45.596,M1,480,1,57.54,17.45,82.4,32.6,0.0,0.0,4,0.7264,90.18,358,290,68,18.99,18.99
2026-04-19T15:32:45.629,M1,480,1,57.57,17.27,82.4,32.6,0.0,0.0,4,0.7134,80.38,360,291,69,19.17,19.17
2026-04-19T15:32:45.661,M1,480,1,57.9,16.38,82.4,32.6,0.0,0.0,5,0.5564,80.99,362,292,70,19.34,19.34
2026-04-19T15:32:45.701,M1,480,1,56.79,20.66,82.4,31.2,0.0,0.0,3,0.6639,79.8,364,293,71,19.51,19.51
2026-04-19T15:32:45.734,M1,480,1,57.05,16.81,82.4,31.2,0.0,0.0,2,0.8204,84.1,366,294,72,19.67,19.67
2026-04-19T15:32:45.767,M1,480,1,57.36,16.57,82.4,31.2,0.0,0.0,2,0.8001,83.52,368,295,73,19.84,19.84
2026-04-19T15:32:45.800,M1,480,1,57.45,17.17,82.4,31.2,0.0,0.0,2,0.7018,87.23,370,296,74,20.0,20.0
2026-04-19T15:32:45.833,M1,480,1,57.41,17.53,82.4,31.2,0.0,0.0,1,0.7373,73.73,372,297,75,20.16,20.16
2026-04-19T15:32:45.866,M1,480,1,57.69,16.55,82.4,31.2,0.0,0.0,1,0.8032,80.32,374,298,76,20.32,20.32
2026-04-19T15:32:45.898,M1,480,1,57.77,17.1,82.4,31.2,0.0,0.0,1,0.3934,39.34,376,299,77,20.48,20.48
2026-04-19T15:32:45.934,M1,480,1,57.08,19.4,82.4,31.2,0.0,0.0,0,0.0,0.0,378,300,78,20.63,20.63
2026-04-19T15:32:45.967,M1,480,1,57.21,17.13,82.4,31.2,0.0,0.0,0,0.0,0.0,380,301,79,20.79,20.79
2026-04-19T15:32:46.000,M1,480,1,57.4,16.89,82.4,31.2,0.0,0.0,1,0.3101,31.01,382,302,80,20.94,20.94
2026-04-19T15:32:46.033,M1,480,1,57.48,17.18,82.4,31.2,0.0,0.0,2,0.3086,35.54,384,303,81,21.09,21.09
2026-04-19T15:32:46.066,M1,480,1,57.77,16.54,82.4,31.2,0.0,0.0,2,0.4468,61.29,386,304,82,21.24,21.24
2026-04-19T15:32:46.099,M1,480,1,57.84,17.08,82.4,31.2,0.0,0.0,1,0.2816,28.16,388,305,83,21.39,21.39
2026-04-19T15:32:46.131,M1,480,1,58.01,16.8,82.4,31.2,0.0,0.0,0,0.0,0.0,390,306,84,21.54,21.54
2026-04-19T15:32:46.164,M1,480,1,58.11,16.93,82.4,31.2,0.0,0.0,1,0.3089,30.89,392,307,85,21.68,21.68
2026-04-19T15:32:46.214,M1,480,1,53.23,32.98,82.4,36.8,0.0,0.0,0,0.0,0.0,394,308,86,21.83,21.83
2026-04-19T15:32:46.249,M1,480,1,53.25,18.7,82.4,36.8,0.0,0.0,1,0.3132,31.32,396,309,87,21.97,21.97
2026-04-19T15:32:46.281,M1,480,1,54.01,16.16,82.4,36.8,0.0,0.0,0,0.0,0.0,398,310,88,22.11,22.11
2026-04-19T15:32:46.316,M1,480,1,53.87,18.98,82.4,36.8,0.0,0.0,0,0.0,0.0,400,311,89,22.25,22.25
2026-04-19T15:32:46.349,M1,480,1,54.41,16.73,82.4,36.8,0.0,0.0,0,0.0,0.0,402,312,90,22.39,22.39
2026-04-19T15:32:46.381,M1,480,1,55.07,16.18,82.4,36.8,0.0,0.0,0,0.0,0.0,404,313,91,22.52,22.52
2026-04-19T15:32:46.414,M1,480,1,55.36,17.19,82.4,36.8,0.0,0.0,0,0.0,0.0,406,314,92,22.66,22.66
2026-04-19T15:32:46.447,M1,480,1,55.7,16.98,82.4,36.8,0.0,0.0,1,0.4253,42.53,408,315,93,22.79,22.79
2026-04-19T15:32:46.480,M1,480,1,56.12,16.6,82.4,36.8,0.0,0.0,1,0.4784,47.84,410,316,94,22.93,22.93
2026-04-19T15:32:46.513,M1,480,1,56.42,16.88,82.4,36.8,0.0,0.0,1,0.2797,27.97,412,317,95,23.06,23.06
2026-04-19T15:32:46.546,M1,480,1,56.66,16.98,82.4,36.8,0.0,0.0,1,0.4043,40.43,414,318,96,23.19,23.19
2026-04-19T15:32:46.578,M1,480,1,57.02,16.52,82.4,36.8,0.0,0.0,1,0.4304,43.04,416,319,97,23.32,23.32
2026-04-19T15:32:46.612,M1,480,1,57.15,17.17,82.4,36.8,0.0,0.0,1,0.5104,51.04,418,320,98,23.44,23.44
2026-04-19T15:32:46.645,M1,480,1,57.24,17.2,82.4,36.8,0.0,0.0,3,0.3627,55.37,420,321,99,23.57,23.57
2026-04-19T15:32:46.678,M1,480,1,57.44,16.88,82.4,36.8,0.0,0.0,2,0.3358,34.98,422,322,100,23.7,23.7
2026-04-19T15:32:46.722,M1,480,1,54.17,27.9,82.4,32.9,0.0,0.0,2,0.3452,36.4,424,323,101,23.82,23.82
2026-04-19T15:32:46.756,M1,480,1,54.56,17.13,82.4,32.9,0.0,0.0,3,0.3502,39.22,426,324,102,23.94,23.94
2026-04-19T15:32:46.789,M1,480,1,55.12,16.49,82.4,32.9,0.0,0.0,5,0.3896,49.92,428,325,103,24.07,24.07
2026-04-19T15:32:46.823,M1,480,1,55.36,17.35,82.4,32.9,0.0,0.0,2,0.5917,68.25,430,326,104,24.19,24.19
2026-04-19T15:32:46.857,M1,480,1,55.26,18.4,82.4,32.9,0.0,0.0,2,0.5408,60.15,432,327,105,24.31,24.31
2026-04-19T15:32:46.890,M1,480,1,55.63,16.9,82.4,32.9,0.0,0.0,3,0.5368,65.97,434,328,106,24.42,24.42
2026-04-19T15:32:46.923,M1,480,1,55.98,16.83,82.4,32.9,0.0,0.0,4,0.4473,57.48,436,329,107,24.54,24.54
2026-04-19T15:32:46.956,M1,480,1,56.29,16.87,82.4,32.9,0.0,0.0,5,0.4566,58.91,438,330,108,24.66,24.66
2026-04-19T15:32:46.989,M1,480,1,56.74,16.35,82.4,32.9,0.0,0.0,5,0.4394,65.47,440,331,109,24.77,24.77
2026-04-19T15:32:47.022,M1,480,1,56.93,17.05,82.4,32.9,0.0,0.0,3,0.6053,68.82,442,332,110,24.89,24.89
2026-04-19T15:32:47.057,M1,480,1,56.52,18.83,82.4,32.9,0.0,0.0,5,0.4239,61.3,444,333,111,25.0,25.0
2026-04-19T15:32:47.093,M1,480,1,55.97,19.43,82.4,32.9,0.0,0.0,5,0.4807,60.42,446,334,112,25.11,25.11
2026-04-19T15:32:47.126,M1,480,1,56.27,16.93,82.4,32.9,0.0,0.0,5,0.517,78.27,448,335,113,25.22,25.22
2026-04-19T15:32:47.159,M1,480,1,56.5,17.04,82.4,32.9,0.0,0.0,4,0.4966,80.71,450,336,114,25.33,25.33
2026-04-19T15:32:47.192,M1,480,1,56.77,16.86,82.4,32.9,0.0,0.0,6,0.5159,79.24,452,337,115,25.44,25.44
2026-04-19T15:32:47.237,M1,480,1,53.54,28.22,82.4,34.6,0.0,0.0,4,0.6856,79.39,454,338,116,25.55,25.55
2026-04-19T15:32:47.273,M1,480,1,53.25,19.7,82.4,34.6,0.0,0.0,5,0.5485,82.0,456,339,117,25.66,25.66
2026-04-19T15:32:47.308,M1,480,1,53.48,17.97,82.4,34.6,0.0,0.0,6,0.5376,86.66,458,340,118,25.76,25.76
2026-04-19T15:32:47.342,M1,480,1,53.8,17.58,82.4,34.6,0.0,0.0,4,0.5949,81.04,460,341,119,25.87,25.87
2026-04-19T15:32:47.376,M1,480,1,53.79,18.62,82.4,34.6,0.0,0.0,8,0.5253,73.31,462,342,120,25.97,25.97
2026-04-19T15:32:47.408,M1,480,1,54.47,16.29,82.4,34.6,0.0,0.0,6,0.4796,66.1,464,343,121,26.08,26.08
2026-04-19T15:32:47.443,M1,480,1,54.38,18.66,82.4,34.6,0.0,0.0,6,0.4603,65.96,466,344,122,26.18,26.18
2026-04-19T15:32:47.477,M1,480,1,54.41,18.29,82.4,34.6,0.0,0.0,6,0.4881,69.85,468,345,123,26.28,26.28
2026-04-19T15:32:47.510,M1,480,1,54.89,16.75,82.4,34.6,0.0,0.0,6,0.4582,74.94,470,346,124,26.38,26.38
2026-04-19T15:32:47.543,M1,480,1,55.22,17.15,82.4,34.6,0.0,0.0,5,0.6261,75.71,472,347,125,26.48,26.48
2026-04-19T15:32:47.576,M1,480,1,55.64,16.74,82.4,34.6,0.0,0.0,5,0.6207,76.61,474,348,126,26.58,26.58
2026-04-19T15:32:47.610,M1,480,1,55.45,18.57,82.4,34.6,0.0,0.0,4,0.6232,81.43,476,349,127,26.68,26.68
2026-04-19T15:32:47.643,M1,480,1,55.86,16.71,82.4,34.6,0.0,0.0,5,0.5966,84.01,478,350,128,26.78,26.78
2026-04-19T15:32:47.676,M1,480,1,56.27,16.62,82.4,34.6,0.0,0.0,5,0.5653,84.84,480,351,129,26.88,26.88
2026-04-19T15:32:47.710,M1,480,1,56.07,18.4,82.4,34.6,0.0,0.0,4,0.5894,83.73,482,352,130,26.97,26.97
2026-04-19T15:32:47.753,M1,480,1,53.53,26.29,82.4,30.8,0.0,0.0,4,0.6148,86.28,484,353,131,27.07,27.07
2026-04-19T15:32:47.787,M1,480,1,53.94,17.25,82.4,30.8,0.0,0.0,4,0.6631,88.4,486,354,132,27.16,27.16
2026-04-19T15:32:47.821,M1,480,1,54.3,17.31,82.4,30.8,0.0,0.0,4,0.5934,84.16,488,355,133,27.25,27.25
2026-04-19T15:32:47.856,M1,480,1,54.1,19.11,82.4,30.8,0.0,0.0,5,0.6008,85.88,490,356,134,27.35,27.35
2026-04-19T15:32:47.889,M1,480,1,54.72,16.38,82.4,30.8,0.0,0.0,4,0.5307,72.25,492,357,135,27.44,27.44
2026-04-19T15:32:47.922,M1,480,1,55.29,16.39,82.4,30.8,0.0,0.0,3,0.5247,54.92,494,358,136,27.53,27.53
2026-04-19T15:32:47.955,M1,480,1,55.35,17.91,82.4,30.8,0.0,0.0,2,0.6938,77.99,496,359,137,27.62,27.62
2026-04-19T15:32:47.990,M1,480,1,55.06,19.0,82.4,30.8,0.0,0.0,2,0.6742,68.6,498,360,138,27.71,27.71
2026-04-19T15:32:48.024,M1,480,1,55.41,17.03,82.4,30.8,0.0,0.0,2,0.6321,67.79,500,361,139,27.8,27.8
2026-04-19T15:32:48.056,M1,480,1,55.89,16.51,82.4,30.8,0.0,0.0,2,0.5245,60.23,502,362,140,27.89,27.89
2026-04-19T15:32:48.090,M1,480,1,56.1,17.21,82.4,30.8,0.0,0.0,1,0.7104,71.04,504,363,141,27.98,27.98
2026-04-19T15:32:48.124,M1,480,1,56.1,17.84,82.4,30.8,0.0,0.0,1,0.5924,59.24,506,364,142,28.06,28.06
2026-04-19T15:32:48.159,M1,480,1,55.68,19.17,82.4,30.8,0.0,0.0,2,0.5311,77.66,508,365,143,28.15,28.15
2026-04-19T15:32:48.193,M1,480,1,55.73,17.79,82.4,30.8,0.0,0.0,2,0.514,71.97,510,366,144,28.24,28.24
2026-04-19T15:32:48.228,M1,480,1,55.32,19.29,82.4,30.8,0.0,0.0,2,0.5555,78.16,512,367,145,28.32,28.32
2026-04-19T15:32:48.272,M1,480,1,52.44,28.01,82.4,32.5,0.0,0.0,2,0.585,77.92,514,368,146,28.4,28.4
2026-04-19T15:32:48.307,M1,480,1,52.73,18.02,82.4,32.5,0.0,0.0,2,0.532,80.7,516,369,147,28.49,28.49
2026-04-19T15:32:48.340,M1,480,1,53.31,16.88,82.4,32.5,0.0,0.0,5,0.4939,82.12,518,370,148,28.57,28.57
2026-04-19T15:32:48.373,M1,480,1,53.83,16.96,82.4,32.5,0.0,0.0,4,0.4632,70.65,520,371,149,28.65,28.65
2026-04-19T15:32:48.406,M1,480,1,54.3,16.95,82.4,32.5,0.0,0.0,3,0.4387,46.18,522,372,150,28.74,28.74
2026-04-19T15:32:48.438,M1,480,1,54.97,16.19,82.4,32.5,0.0,0.0,3,0.4458,60.6,524,373,151,28.82,28.82
2026-04-19T15:32:48.472,M1,480,1,54.92,18.34,82.4,32.5,0.0,0.0,3,0.4629,63.65,526,374,152,28.9,28.9
2026-04-19T15:32:48.507,M1,480,1,54.8,18.61,82.4,32.5,0.0,0.0,4,0.444,57.72,528,375,153,28.98,28.98
2026-04-19T15:32:48.539,M1,480,1,55.5,15.95,82.4,32.5,0.0,0.0,3,0.6128,70.63,530,376,154,29.06,29.06
2026-04-19T15:32:48.572,M1,480,1,55.98,16.46,82.4,32.5,0.0,0.0,4,0.585,77.35,532,377,155,29.14,29.14
2026-04-19T15:32:48.605,M1,480,1,56.27,16.96,82.4,32.5,0.0,0.0,4,0.5696,73.14,534,378,156,29.21,29.21
2026-04-19T15:32:48.637,M1,480,1,56.79,16.13,82.4,32.5,0.0,0.0,3,0.6318,73.16,536,379,157,29.29,29.29
2026-04-19T15:32:48.670,M1,480,1,57.16,16.46,82.4,32.5,0.0,0.0,2,0.5623,61.48,538,380,158,29.37,29.37
2026-04-19T15:32:48.702,M1,480,1,57.46,16.59,82.4,32.5,0.0,0.0,4,0.5032,68.14,540,381,159,29.44,29.44
2026-04-19T15:32:48.733,M1,480,1,57.94,15.98,82.4,32.5,0.0,0.0,2,0.7174,74.76,542,382,160,29.52,29.52
2026-04-19T15:32:48.765,M1,480,1,58.16,16.59,82.4,32.5,0.0,0.0,2,0.5344,75.19,544,383,161,29.6,29.6
2026-04-19T15:32:48.805,M1,480,1,56.72,21.55,82.4,31.5,0.0,0.0,2,0.6974,78.36,546,384,162,29.67,29.67
2026-04-19T15:32:48.839,M1,480,1,56.65,17.84,82.4,31.5,0.0,0.0,2,0.6922,73.24,548,385,163,29.74,29.74
2026-04-19T15:32:48.872,M1,480,1,56.99,16.6,82.4,31.5,0.0,0.0,1,0.7654,76.54,550,386,164,29.82,29.82
2026-04-19T15:32:48.905,M1,480,1,57.32,16.53,82.4,31.5,0.0,0.0,2,0.5849,67.15,552,387,165,29.89,29.89
2026-04-19T15:32:48.938,M1,480,1,57.46,17.03,82.4,31.5,0.0,0.0,2,0.6047,70.39,554,388,166,29.96,29.96
2026-04-19T15:32:48.971,M1,480,1,57.62,16.92,82.4,31.5,0.0,0.0,1,0.7264,72.64,556,389,167,30.04,30.04
2026-04-19T15:32:49.003,M1,480,1,57.83,16.72,82.4,31.5,0.0,0.0,1,0.6624,66.24,558,390,168,30.11,30.11
2026-04-19T15:32:49.035,M1,480,1,58.17,16.28,82.4,31.5,0.0,0.0,1,0.2549,25.49,560,391,169,30.18,30.18
2026-04-19T15:32:49.073,M1,480,1,58.18,17.17,82.4,31.5,0.0,0.0,0,0.0,0.0,562,392,170,30.25,30.25
2026-04-19T15:32:49.107,M1,480,1,57.74,18.49,82.4,31.5,0.0,0.0,1,0.2889,28.89,564,393,171,30.32,30.32
2026-04-19T15:32:49.139,M1,480,1,58.16,16.07,82.4,31.5,0.0,0.0,1,0.2971,29.71,566,394,172,30.39,30.39
2026-04-19T15:32:49.172,M1,480,1,58.38,16.56,82.4,31.5,0.0,0.0,0,0.0,0.0,568,395,173,30.46,30.46
2026-04-19T15:32:49.204,M1,480,1,58.61,16.44,82.4,31.5,0.0,0.0,1,0.3176,31.76,570,396,174,30.53,30.53
2026-04-19T15:32:49.237,M1,480,1,58.78,16.56,82.4,31.5,0.0,0.0,2,0.4261,52.6,572,397,175,30.59,30.59
2026-04-19T15:32:49.269,M1,480,1,58.88,16.73,82.4,31.5,0.0,0.0,3,0.3077,39.28,574,398,176,30.66,30.66
2026-04-19T15:32:49.311,M1,480,1,56.06,25.52,82.4,32.3,0.0,0.0,1,0.305,30.5,576,399,177,30.73,30.73
2026-04-19T15:32:49.344,M1,480,1,56.53,16.36,82.4,32.3,0.0,0.0,3,0.3773,46.03,578,400,178,30.8,30.8
2026-04-19T15:32:49.377,M1,480,1,56.89,16.56,82.4,32.3,0.0,0.0,3,0.3574,50.96,580,401,179,30.86,30.86
2026-04-19T15:32:49.409,M1,480,1,57.29,16.37,82.4,32.3,0.0,0.0,3,0.4868,61.7,582,402,180,30.93,30.93
2026-04-19T15:32:49.442,M1,480,1,57.68,16.27,82.4,32.3,0.0,0.0,3,0.5091,61.56,584,403,181,30.99,30.99
2026-04-19T15:32:49.475,M1,480,1,57.7,17.26,82.4,32.3,0.0,0.0,4,0.4232,51.66,586,404,182,31.06,31.06
2026-04-19T15:32:49.507,M1,480,1,57.95,16.6,82.4,32.3,0.0,0.0,4,0.4947,64.46,588,405,183,31.12,31.12
2026-04-19T15:32:49.540,M1,480,1,58.22,16.45,82.4,32.3,0.0,0.0,2,0.6717,70.49,590,406,184,31.19,31.19
2026-04-19T15:32:49.573,M1,480,1,58.33,16.85,82.4,32.3,0.0,0.0,4,0.4484,64.7,592,407,185,31.25,31.25
2026-04-19T15:32:49.606,M1,480,1,58.48,16.71,82.4,32.3,0.0,0.0,4,0.356,45.63,594,408,186,31.31,31.31
2026-04-19T15:32:49.639,M1,480,1,58.62,16.7,82.4,32.3,0.0,0.0,5,0.5251,63.65,596,409,187,31.38,31.38
2026-04-19T15:32:49.672,M1,480,1,58.61,17.08,82.4,32.3,0.0,0.0,6,0.472,66.27,598,410,188,31.44,31.44
2026-04-19T15:32:49.705,M1,480,1,58.55,17.24,82.4,32.3,0.0,0.0,7,0.4631,65.43,600,411,189,31.5,31.5
2026-04-19T15:32:49.738,M1,480,1,58.75,16.49,82.4,32.3,0.0,0.0,8,0.5023,64.7,602,412,190,31.56,31.56
2026-04-19T15:32:49.771,M1,480,1,58.89,16.64,82.4,32.3,0.0,0.0,6,0.5209,65.32,604,413,191,31.62,31.62
2026-04-19T15:32:49.804,M1,480,1,58.87,17.02,82.4,32.3,0.0,0.0,7,0.4793,75.09,606,414,192,31.68,31.68
2026-04-19T15:32:49.844,M1,480,1,58.21,18.92,82.4,32.8,0.0,0.0,6,0.4771,72.01,608,415,193,31.74,31.74
2026-04-19T15:32:49.878,M1,480,1,58.29,16.94,82.4,32.8,0.0,0.0,5,0.5398,68.34,610,416,194,31.8,31.8
2026-04-19T15:32:49.911,M1,480,1,58.44,16.73,82.4,32.8,0.0,0.0,5,0.5799,79.62,612,417,195,31.86,31.86
2026-04-19T15:32:49.943,M1,480,1,58.72,16.29,82.4,32.8,0.0,0.0,7,0.5073,75.86,614,418,196,31.92,31.92
2026-04-19T15:32:49.977,M1,480,1,58.62,17.33,82.4,32.8,0.0,0.0,6,0.5396,81.78,616,419,197,31.98,31.98
2026-04-19T15:32:50.009,M1,480,1,58.68,16.88,82.4,32.8,0.0,0.0,5,0.5792,76.4,618,420,198,32.04,32.04
2026-04-19T15:32:50.042,M1,480,1,58.78,16.75,82.4,32.8,0.0,0.0,5,0.5936,79.79,620,421,199,32.1,32.1
2026-04-19T15:32:50.076,M1,480,1,58.68,17.3,82.4,32.8,0.0,0.0,5,0.56,79.27,622,422,200,32.15,32.15
2026-04-19T15:32:50.110,M1,480,1,58.34,18.04,82.4,32.8,0.0,0.0,5,0.5528,71.67,624,423,201,32.21,32.21
2026-04-19T15:32:50.142,M1,480,1,58.51,16.63,82.4,32.8,0.0,0.0,6,0.6052,85.41,626,424,202,32.27,32.27
2026-04-19T15:32:50.176,M1,480,1,58.4,17.41,82.4,32.8,0.0,0.0,5,0.5054,79.71,628,425,203,32.32,32.32
2026-04-19T15:32:50.209,M1,480,1,58.47,16.94,82.4,32.8,0.0,0.0,5,0.4547,68.72,630,426,204,32.38,32.38
2026-04-19T15:32:50.242,M1,480,1,58.52,16.95,82.4,32.8,0.0,0.0,3,0.5038,64.06,632,427,205,32.44,32.44
2026-04-19T15:32:50.276,M1,480,1,58.37,17.52,82.4,32.8,0.0,0.0,3,0.5147,59.2,634,428,206,32.49,32.49
2026-04-19T15:32:50.309,M1,480,1,58.4,17.05,82.4,32.8,0.0,0.0,3,0.5125,70.98,636,429,207,32.55,32.55
2026-04-19T15:32:50.350,M1,480,1,56.93,21.55,82.5,32.5,0.0,0.0,3,0.4915,60.23,638,430,208,32.6,32.6
2026-04-19T15:32:50.384,M1,480,1,56.94,17.53,82.5,32.5,0.0,0.0,4,0.5427,72.06,640,431,209,32.66,32.66
2026-04-19T15:32:50.417,M1,480,1,56.99,17.41,82.5,32.5,0.0,0.0,3,0.4845,61.37,642,432,210,32.71,32.71
2026-04-19T15:32:50.450,M1,480,1,57.31,16.56,82.5,32.5,0.0,0.0,4,0.4681,71.85,644,433,211,32.76,32.76
2026-04-19T15:32:50.483,M1,480,1,57.34,17.36,82.5,32.5,0.0,0.0,3,0.58,70.13,646,434,212,32.82,32.82
2026-04-19T15:32:50.516,M1,480,1,57.43,17.17,82.5,32.5,0.0,0.0,4,0.5085,66.94,648,435,213,32.87,32.87
2026-04-19T15:32:50.549,M1,480,1,57.59,16.94,82.5,32.5,0.0,0.0,6,0.4448,63.91,650,436,214,32.92,32.92
2026-04-19T15:32:50.583,M1,480,1,57.56,17.46,82.5,32.5,0.0,0.0,3,0.5396,70.48,652,437,215,32.98,32.98
2026-04-19T15:32:50.616,M1,480,1,57.61,17.23,82.5,32.5,0.0,0.0,6,0.4623,73.06,654,438,216,33.03,33.03
2026-04-19T15:32:50.649,M1,480,1,57.81,16.74,82.5,32.5,0.0,0.0,5,0.4275,52.91,656,439,217,33.08,33.08
2026-04-19T15:32:50.684,M1,480,1,57.39,18.59,82.5,32.5,0.0,0.0,4,0.4736,65.68,658,440,218,33.13,33.13
2026-04-19T15:32:50.717,M1,480,1,57.46,17.21,82.5,32.5,0.0,0.0,5,0.3587,52.67,660,441,219,33.18,33.18
2026-04-19T15:32:50.750,M1,480,1,57.75,16.51,82.5,32.5,0.0,0.0,4,0.3701,59.42,662,442,220,33.23,33.23
2026-04-19T15:32:50.782,M1,480,1,58.07,16.38,82.5,32.5,0.0,0.0,3,0.4219,65.3,664,443,221,33.28,33.28
2026-04-19T15:32:50.816,M1,480,1,57.92,17.67,82.5,32.5,0.0,0.0,4,0.4405,67.46,666,444,222,33.33,33.33
2026-04-19T15:32:50.860,M1,480,1,54.68,27.48,82.5,31.4,0.0,0.0,4,0.4833,75.84,668,445,223,33.38,33.38
2026-04-19T15:32:50.894,M1,480,1,55.17,16.66,82.5,31.4,0.0,0.0,3,0.6283,79.36,670,446,224,33.43,33.43
2026-04-19T15:32:50.926,M1,480,1,55.76,16.21,82.5,31.4,0.0,0.0,3,0.7282,87.55,672,447,225,33.48,33.48
2026-04-19T15:32:50.958,M1,480,1,56.34,16.1,82.5,31.4,0.0,0.0,3,0.7068,86.06,674,448,226,33.53,33.53
2026-04-19T15:32:50.992,M1,480,1,56.5,17.23,82.5,31.4,0.0,0.0,3,0.7372,85.73,676,449,227,33.58,33.58
2026-04-19T15:32:51.025,M1,480,1,56.66,17.22,82.5,31.4,0.0,0.0,4,0.534,79.52,678,450,228,33.63,33.63
2026-04-19T15:32:51.058,M1,480,1,56.87,17.0,82.5,31.4,0.0,0.0,3,0.6379,76.92,680,451,229,33.68,33.68
2026-04-19T15:32:51.092,M1,480,1,56.95,17.33,82.5,31.4,0.0,0.0,2,0.6881,72.54,682,452,230,33.72,33.72
2026-04-19T15:32:51.127,M1,480,1,56.74,18.2,82.5,31.4,0.0,0.0,2,0.643,82.41,684,453,231,33.77,33.77
2026-04-19T15:32:51.160,M1,480,1,56.93,17.04,82.5,31.4,0.0,0.0,1,0.5828,58.28,686,454,232,33.82,33.82
2026-04-19T15:32:51.194,M1,480,1,56.85,17.8,82.5,31.4,0.0,0.0,3,0.3025,38.8,688,455,233,33.87,33.87
2026-04-19T15:32:51.227,M1,480,1,56.93,17.36,82.5,31.4,0.0,0.0,1,0.3518,35.18,690,456,234,33.91,33.91
2026-04-19T15:32:51.261,M1,480,1,56.75,18.12,82.5,31.4,0.0,0.0,1,0.5734,57.34,692,457,235,33.96,33.96
