timestamp,state_cpu_percent,state_ram_percent,state_temperature,state_fps,state_latency_ms,action_imgsz_raw,action_skip_raw,action_imgsz_applied,action_skip_applied,reward,next_state_cpu_percent,next_state_ram_percent,next_state_temperature,next_state_fps,next_state_latency_ms,done
2026-05-08T22:12:04.797,57.6,30.4,53.45,8.492613472233428,117.74938342237013,-0.026911198500706668,0.979477831455573,448,0.9897389157277865,822.3815296458922,50.0,30.5,52.35,7.606040275324964,131.47445501230607,False
2026-05-08T22:12:06.196,50.0,30.5,52.35,7.606040275324964,131.47445501230607,0.40568045208506165,-0.8875224701559699,512,0.05623876492201507,459.5588970510872,54.6,30.6,52.9,6.229637905518605,160.52297343223384,False
2026-05-08T22:12:07.128,54.6,30.6,52.9,6.229637905518605,160.52297343223384,-0.6003801513185976,0.3526626449421775,320,0.6763313224710887,406.2247317714911,58.1,30.6,54.0,7.048281891738209,141.8785479014639,False
2026-05-08T22:12:08.939,58.1,30.6,54.0,7.048281891738209,141.8785479014639,0.8794567550320476,-0.9768411761471512,608,0.011579411926424421,679.9963014562371,54.6,30.6,51.8,5.428550760503237,184.2112276587238,False
2026-05-08T22:12:10.295,54.6,30.6,51.8,5.428550760503237,184.2112276587238,0.16004188861855884,-0.5511662905098265,480,0.22441685474508677,731.4034277293792,55.5,30.6,53.45,5.1659011398481685,193.5770687298501,False
2026-05-08T22:12:11.253,55.5,30.6,53.45,5.1659011398481685,193.5770687298501,-0.3386283453873713,-0.7489094159337335,384,0.12554529203313325,744.5537100122569,56.6,30.6,54.0,6.064164040364407,164.9031908345125,False
2026-05-08T22:12:12.653,56.6,30.6,54.0,6.064164040364407,164.9031908345125,0.2586312398096895,-0.6262589645390357,512,0.18687051773048213,772.3527922321573,54.5,30.6,52.9,5.386689919604427,185.64276298150745,False
2026-05-08T22:12:13.989,54.5,30.6,52.9,5.386689919604427,185.64276298150745,0.13153450221915608,0.22024085115229464,480,0.6101204255761473,847.7522812962591,57.7,30.5,55.65,5.153873375179308,194.0288259342827,False
2026-05-08T22:12:15.627,57.7,30.5,55.65,5.153873375179308,194.0288259342827,0.1674569231775358,0.8743462884354916,480,0.9371731442177458,616.6116254695291,59.3,30.7,54.55,4.992426628533807,200.30339440234965,False
2026-05-08T22:12:17.422,59.3,30.7,54.55,4.992426628533807,200.30339440234965,0.9294774742891496,-0.12943405847114997,640,0.435282970764425,469.0292638241236,46.0,31.1,54.0,4.37031387077759,228.81651743289427,False
2026-05-08T22:12:18.273,46.0,31.1,54.0,4.37031387077759,228.81651743289427,-0.4914796324511477,-0.18956707165253128,352,0.40521646417373436,510.29835739670364,41.3,31.0,52.35,6.926233801277268,144.3786087347484,False
2026-05-08T22:12:19.913,41.3,31.0,52.35,6.926233801277268,144.3786087347484,0.973344358898415,-0.18077528432939238,640,0.4096123578353038,684.978321530508,46.7,30.9,51.8,5.498403482415791,181.87097458345087,False
2026-05-08T22:12:20.489,46.7,30.9,51.8,5.498403482415791,181.87097458345087,-0.8606049602659673,-0.22964960570098514,288,0.38517519714950743,702.152357067886,51.2,30.9,51.8,8.968748870851039,111.49827187714652,False
2026-05-08T22:12:21.472,51.2,30.9,51.8,8.968748870851039,111.49827187714652,0.1390316971595731,-0.8699461471002023,480,0.06502692644989883,785.4747484521685,48.0,30.9,53.45,7.891076907661019,126.72541551700684,False
2026-05-08T22:12:22.944,48.0,30.9,53.45,7.891076907661019,126.72541551700684,0.25535218213194044,0.9060860822421695,512,0.9530430411210847,635.9466033731832,53.5,30.8,52.35,7.11464637028034,140.55512360772425,False
2026-05-08T22:12:23.699,53.5,30.8,52.35,7.11464637028034,140.55512360772425,-0.255004839443552,-0.8572557430214993,384,0.07137212848925034,294.8433206645009,51.8,30.8,51.8,8.249172887813318,121.22427467574619,False
2026-05-08T22:12:25.169,51.8,30.8,51.8,8.249172887813318,121.22427467574619,0.44021213179078256,0.8162227892942311,544,0.9081113946471155,635.079355499495,55.6,31.0,54.0,6.8135597320711945,146.76616032189958,False
2026-05-08T22:12:26.056,55.6,31.0,54.0,6.8135597320711945,146.76616032189958,-0.21923466856477347,0.2778767845448853,416,0.6389383922724426,637.3421023222768,49.5,31.0,53.45,7.3710928248233385,135.66509386943812,False
2026-05-08T22:12:26.708,49.5,31.0,53.45,7.3710928248233385,135.66509386943812,-0.5163642984353909,-0.909990872720096,352,0.04500456363995198,531.3446855167497,51.3,31.0,52.9,8.925545934606756,112.0379646608203,False
2026-05-08T22:12:28.112,51.3,31.0,52.9,8.925545934606756,112.0379646608203,0.6151084873238462,-0.5818989665702572,576,0.2090505167148714,853.9191823388452,45.3,30.8,54.0,6.890766535168629,145.1217357163775,False
2026-05-08T22:12:29.342,45.3,30.8,54.0,6.890766535168629,145.1217357163775,0.5286714005562443,0.4396671703887336,544,0.7198335851943668,651.451327428198,49.8,31.0,53.45,6.211825736566686,160.9832668217615,False
2026-05-08T22:12:30.395,49.8,31.0,53.45,6.211825736566686,160.9832668217615,0.0954233636004096,-0.5406550834036175,480,0.22967245829819127,722.1298101734018,47.2,31.1,52.35,6.4023793376978215,156.19193228865782,False
2026-05-08T22:12:31.535,47.2,31.1,52.35,6.4023793376978215,156.19193228865782,0.10582327435913541,0.33633456874441126,480,0.6681672843722056,816.5705692291347,48.3,31.1,52.9,6.369768247536897,156.99158291774373,False
2026-05-08T22:12:32.766,48.3,31.1,52.9,6.369768247536897,156.99158291774373,0.4492964434610762,-0.5067601661778927,544,0.24661991691105367,880.8208762497306,46.5,30.9,52.9,5.915795135391145,169.0389841286959,False
2026-05-08T22:12:33.336,46.5,30.9,52.9,5.915795135391145,169.0389841286959,-0.9104878213796612,-0.6630119666055503,288,0.16849401669722486,781.0562944652744,53.3,31.0,53.45,9.154725369924227,109.2332057589923,False
2026-05-08T22:12:34.196,53.3,31.0,53.45,9.154725369924227,109.2332057589923,-0.18999213398656578,-0.1729486052514484,416,0.4135256973742758,807.0563985596879,51.5,31.0,51.8,8.653348782996243,115.56219737322867,False
2026-05-08T22:12:34.994,51.5,31.0,51.8,8.653348782996243,115.56219737322867,-0.28794194131986517,0.21377777999031622,384,0.6068888899951581,812.7218410061254,50.8,31.0,52.9,8.998657023327354,111.12769354445724,False
2026-05-08T22:12:36.050,50.8,31.0,52.9,8.998657023327354,111.12769354445724,0.145447074634784,0.0750767241879764,480,0.5375383620939882,827.6670180581102,48.8,30.9,52.35,7.826652468766763,127.76854523573459,False
2026-05-08T22:12:37.508,48.8,30.9,52.35,7.826652468766763,127.76854523573459,0.876154911648509,-0.7776939991576421,608,0.11115300042117893,826.2519175230291,46.8,30.7,53.45,6.248803164900617,160.03064484683674,False
2026-05-08T22:12:38.065,46.8,30.7,53.45,6.248803164900617,160.03064484683674,-0.7736819305629994,-0.5548781068014641,288,0.22256094659926795,861.3104360339574,51.0,30.7,52.9,9.550585312284468,104.70562455619836,False
2026-05-08T22:12:38.537,51.0,30.7,52.9,9.550585312284468,104.70562455619836,-0.983487524501752,-0.24664573622922425,256,0.3766771318853879,751.1584201896288,53.4,30.7,52.35,12.990322153911588,76.98038494748835,False
2026-05-08T22:12:39.630,53.4,30.7,52.35,12.990322153911588,76.98038494748835,0.367070603800266,-0.39739504147101234,512,0.3013024792644938,799.330790509832,47.0,30.7,55.65,9.752999284187158,102.5325616112093,False
2026-05-08T22:12:40.419,47.0,30.7,55.65,9.752999284187158,102.5325616112093,-0.5146613503812985,0.24869135424188715,352,0.6243456771209436,800.8943984219684,50.2,30.8,54.0,9.561394042152267,104.58725951377068,False
2026-05-08T22:12:41.988,50.2,30.8,54.0,9.561394042152267,104.58725951377068,0.8694683004726276,-0.8707017926803164,608,0.06464910365984178,813.0706067203873,58.2,30.9,55.1,6.98009268440168,143.26457329638137,False
2026-05-08T22:12:43.647,58.2,30.9,55.1,6.98009268440168,143.26457329638137,0.9831316976308639,0.32153667839964517,640,0.6607683391998226,840.5204880043552,46.8,30.2,54.55,5.540672398909678,180.4835095821195,False
2026-05-08T22:12:44.163,46.8,30.2,54.55,5.540672398909678,180.4835095821195,-0.9372877075019945,-0.5617499834928146,256,0.2191250082535927,624.5736730235182,48.3,30.2,53.45,10.100497787314822,99.00502144121019,False
2026-05-08T22:12:44.871,48.3,30.2,53.45,10.100497787314822,99.00502144121019,-0.5873476958211747,0.7973611448167255,320,0.8986805724083627,695.5668392471276,53.3,30.2,55.1,10.804138941169578,92.55712143699508,False
2026-05-08T22:12:46.132,53.3,30.2,55.1,10.804138941169578,92.55712143699508,0.42158573979609915,-0.47645612912629054,544,0.26177193543685473,801.3709119229983,47.7,30.3,52.9,8.20060476426112,121.94222606094596,False
2026-05-08T22:12:47.179,47.7,30.3,52.9,8.20060476426112,121.94222606094596,0.26155235355445106,-0.15661615164837817,512,0.4216919241758109,865.3511171026195,48.2,30.4,53.45,7.310872138935778,136.7825863995437,False
2026-05-08T22:12:48.423,48.2,30.4,53.45,7.310872138935778,136.7825863995437,0.5375180880410371,-0.0015878445751824621,544,0.49920607771240877,869.7573243337738,49.8,30.3,54.0,6.397266817064481,156.31675660807764,False
2026-05-08T22:12:49.036,49.8,30.3,54.0,6.397266817064481,156.31675660807764,-0.6570519841585605,-0.3698493378496932,320,0.3150753310751534,805.723579180225,49.5,30.3,52.9,9.102573158364255,109.85904563492697,False
2026-05-08T22:12:50.592,49.5,30.3,52.9,9.102573158364255,109.85904563492697,0.7654321981900569,0.664887368689763,608,0.8324436843448815,864.3681984870689,47.8,30.1,53.45,6.9197072408176945,144.51478439741493,False
2026-05-08T22:12:51.231,47.8,30.1,53.45,6.9197072408176945,144.51478439741493,-0.7267794249368105,0.6379184294639277,320,0.8189592147319639,556.6181406090525,49.0,30.3,55.65,9.421276323412584,106.142731162117,False
2026-05-08T22:12:52.844,49.0,30.3,55.65,9.421276323412584,106.142731162117,0.9885338552388938,-0.9143351470931125,640,0.04283242645344376,621.8217935171285,46.2,30.3,52.35,6.84661710564334,146.0575324382822,False
2026-05-08T22:12:53.469,46.2,30.3,52.35,6.84661710564334,146.0575324382822,-0.8908067496802756,0.2122948470408359,288,0.606147423520418,537.94108142738,53.3,30.3,52.9,9.61577364191632,103.99579245926496,False
2026-05-08T22:12:54.513,53.3,30.3,52.9,9.61577364191632,103.99579245926496,0.19943150424309075,0.2001316348286606,480,0.6000658174143303,713.8048834477794,48.5,30.3,56.2,8.154235834699756,122.63564854778579,False
2026-05-08T22:12:54.989,48.5,30.3,56.2,8.154235834699756,122.63564854778579,-0.9499686878098021,0.004241589363199516,256,0.5021207946815998,703.5713417225375,53.7,30.3,54.0,12.321093331566988,81.16162852512218,False
2026-05-08T22:12:56.061,53.7,30.3,54.0,12.321093331566988,81.16162852512218,0.2952906165495055,-0.33675018346259145,512,0.3316249082687043,883.0255401400121,46.8,30.2,53.45,9.414004582688241,106.22471990707724,False
2026-05-08T22:12:58.024,46.8,30.2,53.45,9.414004582688241,106.22471990707724,0.7825630916609623,0.4770511888677116,608,0.7385255944338558,823.0840855994502,60.2,30.6,53.45,6.563349852419708,152.36122140149672,False
2026-05-08T22:12:58.782,60.2,30.6,53.45,6.563349852419708,152.36122140149672,-0.7123747462254277,-0.9239775474145038,320,0.03801122629274811,63.306036680089306,57.1,30.6,55.1,7.698601603488715,129.89371986034942,False
2026-05-08T22:13:00.661,57.1,30.6,55.1,7.698601603488715,129.89371986034942,0.7918490531391598,0.25922675994979816,608,0.6296133799748991,189.80391244667416,57.3,30.6,54.55,5.779880593243203,173.0139548503857,False
2026-05-08T22:13:01.433,57.3,30.6,54.55,5.779880593243203,173.0139548503857,-0.773285834879238,-0.35925565825068273,288,0.32037217087465863,126.35363764416658,56.6,30.6,54.0,7.250249896032161,137.92628038204163,False
2026-05-08T22:13:03.735,56.6,30.6,54.0,7.250249896032161,137.92628038204163,0.871027227801066,0.7256592275950675,608,0.8628296137975338,578.2072763915421,56.4,30.4,53.45,5.393548315608524,185.40670102204797,False
2026-05-08T22:13:05.156,56.4,30.4,53.45,5.393548315608524,185.40670102204797,-0.4035283242426071,0.4323059796773445,384,0.7161529898386723,705.4992437507332,65.0,30.6,54.0,5.3856868366883495,185.67733890277557,False
2026-05-08T22:13:06.389,65.0,30.6,54.0,5.3856868366883495,185.67733890277557,-0.16507454965567736,0.4602054737642809,416,0.7301027368821404,662.7848192520287,58.9,30.6,54.0,5.433114908683718,184.05647898256402,False
2026-05-08T22:13:08.339,58.9,30.6,54.0,5.433114908683718,184.05647898256402,0.4299663755875833,-0.3971257303032898,544,0.3014371348483551,610.0076519675594,64.9,30.8,53.45,4.438730484049137,225.2896416201804,False
2026-05-08T22:13:10.282,64.9,30.8,53.45,4.438730484049137,225.2896416201804,0.600570208419597,-0.1740202653435483,576,0.41298986732822585,702.4926211207908,57.4,30.7,54.55,3.932688407502087,254.2789807838264,False
2026-05-08T22:13:12.424,57.4,30.7,54.55,3.932688407502087,254.2789807838264,0.7653713522557324,0.15793648485116352,608,0.5789682424255818,742.0564164341178,68.0,30.8,55.1,3.5036329478674904,285.41802605454336,False
2026-05-08T22:13:13.528,68.0,30.8,55.1,3.5036329478674904,285.41802605454336,-0.36069390561520476,-0.8612607324867694,384,0.06936963375661531,727.8157171672135,65.0,30.8,55.65,4.744872750481642,210.75380786523561,False
2026-05-08T22:13:15.522,65.0,30.8,55.65,4.744872750481642,210.75380786523561,0.7992985150734142,0.0037644348961447527,608,0.5018822174480724,560.6701630300178,57.6,30.7,55.65,4.00628954050961,249.60752084653308,False
2026-05-08T22:13:16.636,57.6,30.7,55.65,4.00628954050961,249.60752084653308,-0.2179903544472328,-0.3301289735489523,416,0.33493551322552384,179.60685512608367,55.2,30.7,55.65,4.961678358616015,201.54470477988315,False
2026-05-08T22:13:17.452,55.2,30.7,55.65,4.961678358616015,201.54470477988315,-0.5929630778747754,-0.711174742790945,320,0.14441262860452753,192.4903784029929,53.6,30.6,54.55,6.6328101451839405,150.76566012161473,False
2026-05-08T22:13:19.567,53.6,30.6,54.55,6.6328101451839405,150.76566012161473,0.7151245914489355,0.8430698273364072,576,0.9215349136682036,732.0753285763982,52.0,30.2,54.55,5.28443973541095,189.23481959667652,False
2026-05-08T22:13:21.142,52.0,30.2,54.55,5.28443973541095,189.23481959667652,0.3902218223671967,-0.11205788620864232,512,0.44397105689567884,633.3318805051406,53.1,29.9,54.0,4.887705002614782,204.59499897498495,False
2026-05-08T22:13:21.920,53.1,29.9,54.0,4.887705002614782,204.59499897498495,-0.8335734056399582,-0.6512751448119642,288,0.17436242759401788,636.1043157661477,54.5,29.8,54.0,6.7977486361557276,147.10752831918796,False
2026-05-08T22:13:23.024,54.5,29.8,54.0,6.7977486361557276,147.10752831918796,-0.6039115660549288,0.9561097739078235,320,0.9780548869539117,701.0703969354572,59.2,29.7,54.0,7.864269306442864,127.15739517983472,False
2026-05-08T22:13:24.051,59.2,29.7,54.0,7.864269306442864,127.15739517983472,-0.2946599207075824,-0.20451032335584252,384,0.39774483832207874,805.0755992236866,58.6,29.6,55.1,7.4572163397839635,134.0982954544363,False
2026-05-08T22:13:24.977,58.6,29.6,55.1,7.4572163397839635,134.0982954544363,-0.49662559621142743,-0.7290494894851713,352,0.13547525525741433,802.4043122716538,52.6,29.6,54.0,7.432441533606665,134.54528979183777,False
2026-05-08T22:13:25.876,52.6,29.6,54.0,7.432441533606665,134.54528979183777,-0.5684747704299331,-0.7398778990244836,352,0.13006105048775818,815.8435319446191,54.4,29.6,55.1,7.600928245500053,131.56287859867984,False
2026-05-08T22:13:27.147,54.4,29.6,55.1,7.600928245500053,131.56287859867984,-0.1687961609966977,0.5261405366550327,416,0.7630702683275163,839.9059631977791,58.6,29.6,54.0,6.72118455570294,148.78329730605267,False
2026-05-08T22:13:27.962,58.6,29.6,54.0,6.72118455570294,148.78329730605267,-0.6731893022529647,0.38388286700044705,320,0.6919414335002235,834.509783355364,54.0,29.5,55.1,7.742403738449767,129.15885476675314,False
2026-05-08T22:13:28.789,54.0,29.5,55.1,7.742403738449767,129.15885476675314,-0.825496937021805,0.04692123414509797,288,0.523460617072549,779.3623947228023,54.9,29.5,54.55,8.426644094036293,118.67120396217045,False
2026-05-08T22:13:29.781,54.9,29.5,54.55,8.426644094036293,118.67120396217045,-0.296238631490614,-0.1535455016425138,384,0.4232272491787431,769.3265963012984,58.6,29.5,54.0,7.842963799127599,127.50281980279364,False
2026-05-08T22:13:30.957,58.6,29.5,54.0,7.842963799127599,127.50281980279364,-0.14166262273638064,-0.0742540309203008,416,0.4628729845398496,762.0904378108669,55.1,29.5,54.0,6.904476960941907,144.8335631586466,False
2026-05-08T22:13:32.819,55.1,29.5,54.0,6.904476960941907,144.8335631586466,0.7820558735536818,0.4691224208936866,608,0.7345612104468433,821.7582430460807,53.5,29.5,54.55,5.342504379172722,187.17813389136583,False
2026-05-08T22:13:34.626,53.5,29.5,54.55,5.342504379172722,187.17813389136583,0.42848572892859216,0.7234542412114535,544,0.8617271206057268,798.652854198748,61.7,29.8,54.0,4.5976697661321,217.50148463604728,False
2026-05-08T22:13:35.683,61.7,29.8,54.0,4.5976697661321,217.50148463604728,-0.32314384362472426,0.4471220556226325,384,0.7235610278113163,658.3337617467865,55.0,29.8,54.0,5.620870783759422,177.9083772730259,False
2026-05-08T22:13:36.683,55.0,29.8,54.0,5.620870783759422,177.9083772730259,-0.33110142761895967,-0.3131064423304697,384,0.34344677883476515,821.8430433423464,54.0,29.8,53.45,6.174540142667626,161.95538078856245,False
2026-05-08T22:13:38.647,54.0,29.8,53.45,6.174540142667626,161.95538078856245,0.8615589101206411,0.6555442232053879,608,0.8277721116026939,833.8090721803377,54.6,29.7,55.65,5.000766400206282,199.96934868998278,False
2026-05-08T22:13:39.863,54.6,29.7,55.65,5.000766400206282,199.96934868998278,-0.0666175058077294,-0.7393538075449748,448,0.1303230962275126,862.8920829512188,54.9,29.8,54.55,5.217670040039108,191.65642754835923,False
2026-05-08T22:13:41.886,54.9,29.8,54.55,5.217670040039108,191.65642754835923,0.9674781730604625,-0.8786654600306902,640,0.06066726998465488,880.5127175611984,54.4,29.9,55.1,4.292635576298286,232.9571150929939,False
2026-05-08T22:13:42.974,54.4,29.9,55.1,4.292635576298286,232.9571150929939,-0.8126971429638803,0.6864396341685715,288,0.8432198170842857,557.2475842450236,61.6,29.8,55.65,6.26176559030069,159.69936682857846,False
2026-05-08T22:13:44.101,61.6,29.8,55.65,6.26176559030069,159.69936682857846,-0.09504267143449696,-0.38739610242894473,416,0.30630194878552763,677.9674935702102,55.1,29.8,55.1,6.117909981515547,163.454513554689,False
2026-05-08T22:13:45.365,55.1,29.8,55.1,6.117909981515547,163.454513554689,-0.2309340345038191,0.583409469317208,416,0.791704734658604,711.8499958457413,55.1,29.8,54.55,5.889435260770746,169.79556709977837,False
2026-05-08T22:13:46.513,55.1,29.8,54.55,5.889435260770746,169.79556709977837,0.05436311138507732,-0.4785798215168966,448,0.2607100892415517,771.0918550541978,55.1,29.7,54.0,5.8853056093882135,169.91471069995148,False
2026-05-08T22:13:47.483,55.1,29.7,54.0,5.8853056093882135,169.91471069995148,-0.3753103648137348,-0.42645126892359486,384,0.28677436553820257,845.4124278571072,56.5,29.7,55.1,6.402607913205166,156.18635617800885,False
2026-05-08T22:13:49.293,56.5,29.7,55.1,6.402607913205166,156.18635617800885,0.5879159077827294,0.000714431274252858,576,0.5003572156371264,806.7897709526663,59.0,29.6,56.75,5.10759256727417,195.78695575823542,False
2026-05-08T22:13:49.963,59.0,29.6,56.75,5.10759256727417,195.78695575823542,-0.9225200422499014,-0.6115323609447187,256,0.19423381952764063,130.01399479040137,55.7,29.6,55.65,7.865071165493413,127.14443124015462,False
2026-05-08T22:13:51.787,55.7,29.6,55.65,7.865071165493413,127.14443124015462,0.8184185348966801,-0.7027213335288076,608,0.1486393332355962,219.26158203639392,55.0,29.6,55.65,5.838406329997329,171.27961698418778,False
2026-05-08T22:13:53.493,55.0,29.6,55.65,5.838406329997329,171.27961698418778,0.12731864260023484,0.8017486413749526,480,0.9008743206874763,355.570483656063,56.4,29.6,54.55,5.358230615357392,186.628772030429,False
2026-05-08T22:13:55.312,56.4,29.6,54.55,5.358230615357392,186.628772030429,0.8502048310650296,-0.6936342751021778,608,0.1531828624489111,718.8783255024151,57.3,29.7,55.1,4.519075183575169,221.28421399904028,False
2026-05-08T22:13:58.770,57.3,29.7,55.1,4.519075183575169,221.28421399904028,0.4795063485741118,0.9642840377541939,544,0.982142018877097,753.853014802487,61.5,29.6,55.1,4.527306949736238,220.88186445106405,False
2026-05-08T22:14:00.209,61.5,29.6,55.1,4.527306949736238,220.88186445106405,0.16615869017962992,-0.5636597853375465,480,0.21817010733122677,572.5900227069382,55.3,29.8,56.75,4.539090546733601,220.3084493918314,False
2026-05-08T22:14:01.692,55.3,29.8,56.75,4.539090546733601,220.3084493918314,0.36665274289425476,0.26273843849177814,512,0.6313692192458891,602.0910664048959,54.4,29.8,55.65,4.542726067919291,220.13213763030862,False
2026-05-08T22:14:03.336,54.4,29.8,55.65,4.542726067919291,220.13213763030862,0.2973879580096992,0.9014391744639838,512,0.9507195872319919,778.5156856680252,54.9,29.7,55.1,4.536591307881145,220.4298188075176,False
2026-05-08T22:14:04.341,54.9,29.7,55.1,4.536591307881145,220.4298188075176,-0.6163483455363807,-0.32792489522281754,320,0.33603755238859123,69.07893671325688,75.3,29.8,54.55,6.045174952514877,165.42118430898117,False
2026-05-08T22:14:05.545,75.3,29.8,54.55,6.045174952514877,165.42118430898117,-0.1506572829754269,0.6651830099789879,416,0.832591504989494,225.81086044054285,56.4,29.8,55.65,5.848577686073572,170.9817418312088,False
2026-05-08T22:14:06.449,56.4,29.8,55.65,5.848577686073572,170.9817418312088,-0.6347887656756681,0.5956960097165809,320,0.7978480048582904,191.47588014051266,58.6,29.8,54.55,7.126568507602141,140.31998695210294,False
